Iteration,Mean,Std
1.0,2019.8481431802113,147.76740931421435
2.0,1373.7462867895763,122.08094876818652
3.0,1088.5435910224915,104.73466839959852
4.0,1005.1394242445627,76.67614713906023
5.0,1106.5767420927684,107.08609778586863
6.0,1244.4324981371562,130.70366764268215
8.0,1332.5611430009205,103.06321515772872
9.0,1293.2453861236572,89.32557536234316
10.0,1353.305389324824,99.25969424918794
11.0,1337.6182023684185,98.82791780531991
12.0,1444.374693075816,110.0506681020874
13.0,1419.9739650885265,90.396946568775
14.0,1391.6725587844849,108.56022004952177
15.0,1431.6250240008037,114.1700975363234
16.0,1488.6843322912853,111.28426143396173
17.0,1523.4192934036255,110.0675915010282
18.0,1481.0415295759838,117.11439107712145
19.0,1472.143805583318,112.1837180606382
20.0,1476.6963706811268,115.2319139147614
21.0,1474.8405417601268,108.42596390953874
22.0,1525.4306358496349,119.8065085769202
23.0,1419.6128897666931,97.23022712783869
24.0,1472.4006157716115,101.73323410980291
25.0,1468.2867404619853,108.9944415068766
