Number of features,Execution time,Predicted time
82,4.696745,4.901700000000001
112,7.575474999999999,7.495599999999999
113,7.80653,7.495599999999999
114,7.7454350000000005,7.1008
115,6.861273333333334,7.100799999999999
116,7.228418181818181,7.209299999999999
117,7.929529999999998,7.209300000000002
118,7.507182500000001,7.299000000000001
119,7.546835454545454,7.299000000000001
120,6.953521666666668,7.099500000000003
121,7.359978181818183,7.099500000000003
122,7.982907142857143,7.439399999999999
123,7.355955937499999,7.165699999999999
124,7.050465238095237,6.9973
125,7.580329189189189,7.333899999999999
126,7.368588536585365,7.2192
127,7.658715405405406,7.410899999999999
128,7.187651428571428,7.080100000000002
129,7.504098604651163,7.323200000000002
130,7.193513076923077,7.020999999999999
131,7.580850526315789,7.3344000000000005
132,7.459271860465116,7.264300000000003
133,7.368962962962963,7.1716999999999995
134,7.304603793103447,7.171699999999999
135,7.226470333333333,7.070000000000001
136,7.59984074074074,7.4219
137,7.186349999999999,6.9937000000000005
138,7.353624736842106,7.068700000000001
139,6.916250666666665,6.877400000000001
140,7.069502307692308,7.0715
141,7.5087475,7.0715
142,7.223842500000001,7.047399999999997
143,7.349731666666666,7.177500000000001
144,7.400921249999999,7.1775
145,7.941139999999999,7.149999999999999
146,6.5565225,7.15
147,7.6056066666666675,7.196900000000002
148,7.169715,7.196900000000002
149,7.271669999999999,7.1969
150,7.210993333333334,6.781299999999997
151,6.5658,6.7813
152,6.374385000000001,6.7813
153,7.87654,6.7813
154,5.5503866666666655,6.781299999999997
155,7.7941916666666655,7.081900000000001
156,7.5697133333333335,7.081899999999998
157,7.497676666666666,6.578200000000002
158,5.534609999999999,6.578199999999999
159,7.510416,6.974199999999999
160,7.781306666666667,7.009299999999999
161,7.713500000000001,7.009299999999999
162,7.235199999999999,6.9308
163,7.276179999999999,6.9308000000000005
164,8.502350000000002,6.933200000000001
165,6.94178,6.9332
166,7.849546666666668,6.9332
167,6.08657,6.9275
168,6.873792499999999,6.9218
169,7.723855,6.9218
170,7.239495000000001,6.9218
171,7.89861,6.621599999999999
172,6.26284,6.621599999999999
173,5.81549,6.621599999999999
174,6.414046666666666,6.6216
177,5.901629999999999,6.7258
178,7.608020000000001,6.7258
180,7.571269999999998,7.1335999999999995
181,7.9736899999999995,7.1335999999999995
183,7.655079999999998,7.0283
184,5.809430000000001,7.0283
185,7.98819,7.0283
186,7.769300000000001,7.0283
188,6.362680000000001,6.8420000000000005
190,7.727499999999999,6.7086
191,5.729215,6.7086
192,4.7195800000000006,6.7086
193,6.818870000000001,6.7086
