Iteration,Mean,Std
1.0,291.5550164381663,147.76740931421435
2.0,192.19008620580038,122.08094876818652
3.0,163.9333438873291,104.73466839959852
4.0,125.75568207105,76.67614713906023
5.0,165.98881848653158,107.08609778586863
6.0,200.04212625821432,130.70366764268215
8.0,180.46706501642862,103.06321515772873
9.0,141.97759342193604,89.32557536234316
10.0,159.946502049764,99.25969424918794
11.0,154.94110306104025,98.82791780531991
12.0,169.04539759953818,110.0506681020874
13.0,143.51584442456564,90.396946568775
14.0,169.31816005706787,108.56022004952177
15.0,177.08443506558737,114.1700975363234
16.0,171.64566357930502,111.28426143396172
17.0,171.1246373653412,110.0675915010282
18.0,181.09271701176962,117.11439107712145
19.0,174.28324762980142,112.18371806063821
20.0,178.57860700289407,115.2319139147614
21.0,168.88120539983115,108.42596390953875
22.0,184.850856145223,119.8065085769202
23.0,153.05406785011292,97.23022712783869
24.0,159.50991908709207,101.73323410980291
25.0,169.70953830083212,108.9944415068766
