Iteration,Worker,Time
1.0,labmovil2-All-Series,20.997817516326904
2.0,labmovil2-All-Series,18.642664432525635
3.0,labmovil2-All-Series,17.057909727096558
4.0,labmovil2-All-Series,16.35112690925598
5.0,labmovil2-All-Series,26.507922410964966
6.0,labmovil2-All-Series,22.28548240661621
7.0,labmovil2-All-Series,16.562366247177124
8.0,labmovil2-All-Series,15.678309679031372
9.0,labmovil2-All-Series,15.58327579498291
10.0,labmovil2-All-Series,15.63947606086731
11.0,labmovil2-All-Series,15.385674715042114
12.0,labmovil2-All-Series,15.455356359481812
13.0,labmovil2-All-Series,16.174702644348145
14.0,labmovil2-All-Series,15.376485586166382
15.0,labmovil2-All-Series,15.378623008728027
16.0,labmovil2-All-Series,15.40626311302185
17.0,labmovil2-All-Series,15.377434968948364
18.0,labmovil2-All-Series,15.317116975784302
19.0,labmovil2-All-Series,15.298756122589111
20.0,labmovil2-All-Series,15.254489183425903
21.0,labmovil2-All-Series,15.478774309158325
22.0,labmovil2-All-Series,16.090571403503418
23.0,labmovil2-All-Series,15.319839715957642
25.0,labmovil2-All-Series,17.675882577896118
1.0,labmovil3-All-Series,453.0941882133484
2.0,labmovil3-All-Series,299.1405212879181
3.0,labmovil3-All-Series,213.269113779068
4.0,labmovil3-All-Series,182.92222261428833
5.0,labmovil3-All-Series,223.21934509277344
6.0,labmovil3-All-Series,206.48407363891602
7.0,labmovil3-All-Series,255.4108762741089
8.0,labmovil3-All-Series,236.61254596710205
9.0,labmovil3-All-Series,229.19593048095703
10.0,labmovil3-All-Series,237.0800817012787
11.0,labmovil3-All-Series,284.56479835510254
12.0,labmovil3-All-Series,239.1882951259613
13.0,labmovil3-All-Series,242.49492359161377
14.0,labmovil3-All-Series,242.5093548297882
15.0,labmovil3-All-Series,235.59379887580872
16.0,labmovil3-All-Series,298.4941008090973
17.0,labmovil3-All-Series,278.2863748073578
18.0,labmovil3-All-Series,262.4924020767212
19.0,labmovil3-All-Series,228.71830105781555
20.0,labmovil3-All-Series,264.31727719306946
21.0,labmovil3-All-Series,259.28210496902466
22.0,labmovil3-All-Series,260.11493706703186
23.0,labmovil3-All-Series,241.88195848464966
25.0,labmovil3-All-Series,225.7925853729248
1.0,labmovil4-All-Series,437.4501452445984
2.0,labmovil4-All-Series,295.61337184906006
3.0,labmovil4-All-Series,189.0034420490265
4.0,labmovil4-All-Series,209.89890217781067
5.0,labmovil4-All-Series,185.5510115623474
6.0,labmovil4-All-Series,195.28803753852844
7.0,labmovil4-All-Series,192.85479092597961
8.0,labmovil4-All-Series,222.12887334823608
9.0,labmovil4-All-Series,200.70027422904968
10.0,labmovil4-All-Series,210.58152103424072
11.0,labmovil4-All-Series,283.3981692790985
12.0,labmovil4-All-Series,216.7644395828247
13.0,labmovil4-All-Series,248.2719006538391
14.0,labmovil4-All-Series,236.23629808425903
15.0,labmovil4-All-Series,244.26863408088684
16.0,labmovil4-All-Series,257.2071077823639
17.0,labmovil4-All-Series,253.53777766227722
18.0,labmovil4-All-Series,262.7583637237549
19.0,labmovil4-All-Series,211.96197533607483
20.0,labmovil4-All-Series,243.94964265823364
21.0,labmovil4-All-Series,218.38026785850525
22.0,labmovil4-All-Series,244.34162998199463
23.0,labmovil4-All-Series,231.20748114585876
25.0,labmovil4-All-Series,194.07333111763
