Iteration,Mean,Std
1.0,2003.289262453715,170.58400895600946
2.0,1369.5871291955311,110.07173891474014
3.0,1072.5637564659119,115.9440790817701
4.0,986.3559385140737,34.451986160832476
5.0,1095.5356725851696,74.0166675793594
6.0,1239.5207148392994,91.29534282489148
7.0,1251.502314011256,80.25716223134697
8.0,1344.128080924352,92.94687971997543
9.0,1294.0862131118774,81.74856738485363
10.0,1356.4791282018025,95.99104828637654
11.0,1340.9489440917969,109.74123426513896
12.0,1442.4898963769276,58.3051618030019
13.0,1411.9832066694896,48.42997690546066
14.0,1393.183517773946,77.5951659835957
15.0,1444.6720813910167,231.44833079065063
16.0,1490.335675795873,94.17410460438019
17.0,1529.018347342809,107.17627921373933
18.0,1486.8051324685414,100.00639390750347
19.0,1474.4394409656525,92.5123176064892
20.0,1479.420650800069,90.16253052260363
21.0,1480.5866603851318,99.0631780014641
22.0,1526.5758783817291,101.67847262241477
23.0,1426.949343283971,89.83256607620473
24.0,1476.861048301061,88.6730317507645
25.0,1472.7924372355144,97.09185148910333
