Iteration,Worker,Time
1.0,labmovil2-All-Series,82.57143712043762
2.0,labmovil2-All-Series,55.19952392578125
3.0,labmovil2-All-Series,22.444026231765747
4.0,labmovil2-All-Series,20.471291065216064
5.0,labmovil2-All-Series,18.883503198623657
6.0,labmovil2-All-Series,19.055355310440063
7.0,labmovil2-All-Series,18.67737913131714
8.0,labmovil2-All-Series,16.571730375289917
9.0,labmovil2-All-Series,16.804531812667847
10.0,labmovil2-All-Series,17.37335729598999
11.0,labmovil2-All-Series,19.88347363471985
12.0,labmovil2-All-Series,17.333627939224243
13.0,labmovil2-All-Series,17.629233837127686
14.0,labmovil2-All-Series,17.592578411102295
15.0,labmovil2-All-Series,16.943525552749634
16.0,labmovil2-All-Series,17.507550716400146
17.0,labmovil2-All-Series,18.70169711112976
18.0,labmovil2-All-Series,16.81958770751953
19.0,labmovil2-All-Series,16.396350145339966
20.0,labmovil2-All-Series,16.673455715179443
21.0,labmovil2-All-Series,16.043861865997314
22.0,labmovil2-All-Series,16.279690742492676
23.0,labmovil2-All-Series,16.128512144088745
24.0,labmovil2-All-Series,16.255882263183594
25.0,labmovil2-All-Series,15.952064275741577
1.0,labmovil3-All-Series,129.47540640830994
2.0,labmovil3-All-Series,51.87932991981506
3.0,labmovil3-All-Series,54.1693160533905
4.0,labmovil3-All-Series,68.88946390151978
5.0,labmovil3-All-Series,58.3715500831604
6.0,labmovil3-All-Series,43.39073634147644
7.0,labmovil3-All-Series,38.807743072509766
8.0,labmovil3-All-Series,25.585118532180786
9.0,labmovil3-All-Series,22.810449600219727
10.0,labmovil3-All-Series,18.26679229736328
11.0,labmovil3-All-Series,18.579572200775146
12.0,labmovil3-All-Series,16.263742923736572
13.0,labmovil3-All-Series,15.909393310546875
14.0,labmovil3-All-Series,16.16303277015686
15.0,labmovil3-All-Series,15.72388243675232
16.0,labmovil3-All-Series,15.675390481948853
17.0,labmovil3-All-Series,17.45457363128662
18.0,labmovil3-All-Series,15.597522258758545
19.0,labmovil3-All-Series,15.055951595306396
20.0,labmovil3-All-Series,16.01773452758789
21.0,labmovil3-All-Series,14.626292705535889
22.0,labmovil3-All-Series,15.652185440063477
23.0,labmovil3-All-Series,14.905596494674683
24.0,labmovil3-All-Series,15.440004110336304
25.0,labmovil3-All-Series,15.236218929290771
1.0,labmovil4-All-Series,183.8210871219635
2.0,labmovil4-All-Series,60.695876121520996
3.0,labmovil4-All-Series,68.08080124855042
4.0,labmovil4-All-Series,75.33808517456055
5.0,labmovil4-All-Series,56.76891613006592
6.0,labmovil4-All-Series,43.39635729789734
7.0,labmovil4-All-Series,36.07686901092529
8.0,labmovil4-All-Series,26.448532104492188
9.0,labmovil4-All-Series,22.13314127922058
10.0,labmovil4-All-Series,18.757591485977173
11.0,labmovil4-All-Series,17.980728149414062
12.0,labmovil4-All-Series,16.755182027816772
13.0,labmovil4-All-Series,16.507654905319214
14.0,labmovil4-All-Series,16.23830556869507
15.0,labmovil4-All-Series,15.835371971130371
16.0,labmovil4-All-Series,15.990419387817383
17.0,labmovil4-All-Series,17.704615116119385
18.0,labmovil4-All-Series,15.417972326278687
19.0,labmovil4-All-Series,15.06603717803955
20.0,labmovil4-All-Series,15.615570068359375
21.0,labmovil4-All-Series,15.057559251785278
22.0,labmovil4-All-Series,15.383654594421387
23.0,labmovil4-All-Series,14.86874771118164
24.0,labmovil4-All-Series,15.485100984573364
25.0,labmovil4-All-Series,14.769617319107056
