Number of features,Execution time,Predicted time
82,0.540955,0.7940000000000002
115,0.4221399999999999,0.40659999999999996
118,0.4241,0.3666
119,0.42694,0.3666
120,0.4247599999999999,0.18049999999999997
122,0.42565,0.3617
123,0.47322999999999993,0.36040000000000005
124,0.42749,0.40709999999999996
125,0.4426039999999999,0.4006
126,0.4262099999999999,0.3544
127,0.42903250000000004,0.4499000000000001
128,0.43013499999999993,0.35109999999999997
129,0.4300100000000001,0.4261
130,0.4303466666666667,0.39519999999999983
131,0.43156999999999995,0.34879999999999994
132,0.4329966666666667,0.31670000000000004
133,0.4314299999999999,0.3341
134,0.43229249999999997,0.3633
135,0.43202999999999997,0.26170000000000004
136,0.4329799999999999,0.45969999999999994
137,0.43481249999999994,0.437
138,0.43411,0.4690999999999999
140,0.43658333333333327,0.4419000000000001
142,0.4355300000000001,0.4887999999999999
143,0.43694999999999995,0.47879999999999995
144,0.43637000000000004,0.47879999999999995
145,0.43790500000000004,0.4044
149,0.43953999999999993,0.4109999999999999
150,0.4401733333333333,0.3755000000000001
151,0.43920000000000003,0.37550000000000006
153,0.44192,0.37549999999999994
154,0.44177200000000005,0.37549999999999994
155,0.4812533333333333,0.49830000000000013
156,0.44296666666666673,0.49830000000000013
157,0.44238,0.3707
158,0.46959799999999996,0.3706999999999999
159,0.44381599999999993,0.4355000000000001
160,0.44467599999999996,0.4707
161,0.44434222222222225,0.4707
162,0.44526111111111116,0.44039999999999996
163,0.4455546153846154,0.44039999999999996
164,0.44607846153846153,0.45259999999999995
165,0.44610222222222223,0.45259999999999995
166,0.45813272727272736,0.4525999999999999
167,0.44730899999999996,0.4470000000000001
168,0.4619288888888889,0.44129999999999997
169,0.44899058823529414,0.4413
170,0.4491441666666667,0.4413
171,0.44891461538461536,0.4352
172,0.4499344444444444,0.4352
173,0.45049666666666666,0.4352
174,0.452685,0.43519999999999986
175,0.4503060000000001,0.4424
176,0.4515366666666667,0.4424
177,0.453662,0.4424
178,0.45195166666666664,0.4424
179,0.45323428571428576,0.4424
180,0.45448,0.42200000000000004
181,0.45345888888888886,0.422
182,0.456114,0.42200000000000004
183,0.4535,0.4408
184,0.45488,0.4407999999999999
185,0.4533579999999999,0.44079999999999997
186,0.45658,0.4407999999999999
187,0.45721399999999995,0.43980000000000014
188,0.45718,0.4398000000000001
189,0.45754,0.4398000000000001
190,0.457422,0.38019999999999987
191,0.461,0.3802
192,0.4599066666666667,0.3802000000000001
193,0.45668,0.3802
194,0.46075499999999997,0.4276
195,0.485988,0.4275999999999999
196,0.45944,0.5058
197,0.46180333333333334,0.5058000000000001
198,0.46274499999999985,0.5058000000000001
199,0.46263499999999996,0.5536999999999999
200,0.46246500000000007,0.4789999999999998
201,0.46043,0.479
202,0.462835,0.4789999999999998
203,0.46147,0.46589999999999987
204,0.4652225,0.4659
205,0.46637,0.46589999999999987
207,0.4647575,0.4659
208,0.4664866666666666,0.46589999999999987
209,0.46495999999999993,0.4617000000000001
210,0.46626,0.4617000000000001
211,0.46837,0.4617000000000001
212,0.46952499999999997,0.4253
213,0.4688300000000001,0.4253
214,0.46921999999999997,0.4253
215,0.46876,0.4253
216,0.46894999999999987,0.4253
217,0.46855,0.4253
220,0.47219000000000005,0.5081
221,0.46996000000000004,0.5081
223,0.4713775,0.49640000000000006
225,0.47618,0.49640000000000006
226,0.47358666666666666,0.4963999999999999
227,0.47604500000000005,0.49639999999999995
228,0.4735499999999999,0.3416
229,0.47424999999999995,0.34159999999999996
232,0.47674000000000005,0.51
234,0.47750499999999996,0.51
244,0.48311000000000004,0.5355999999999999
247,0.48382000000000003,0.5355999999999999
251,0.48487500000000006,0.4990000000000001
252,0.48331999999999997,0.49899999999999994
255,0.4873666666666666,0.5061
256,0.4883675,0.5061
258,0.483535,0.47640000000000005
260,0.48513,0.47640000000000005
261,0.49318000000000006,0.47640000000000005
263,0.4871899999999999,0.47640000000000005
264,0.48916000000000004,0.47640000000000005
265,0.48807999999999996,0.47640000000000005
266,0.48824499999999993,0.47640000000000005
267,0.48858500000000005,0.5005000000000001
268,0.48977000000000004,0.5005
271,0.4912750000000001,0.5005000000000001
272,0.4925550000000001,0.5137
273,0.4931875,0.5137
274,0.48413000000000006,0.5137
277,0.49498999999999993,0.5137
278,0.49562999999999996,0.5205
280,0.49518499999999993,0.5205
281,0.49515000000000003,0.5205
282,0.49723000000000006,0.5205
285,0.49742,0.5205
286,0.49602,0.5085
287,0.50321,0.5085
288,0.48718000000000006,0.5085
289,0.5033299999999999,0.5085
291,0.4999099999999999,0.5085
292,0.50062,0.5085
293,0.50147,0.5085
294,0.5054399999999999,0.5271999999999999
295,0.5050299999999999,0.5271999999999999
298,0.50216,0.5271999999999999
303,0.5233,0.5271999999999999
308,0.5091400000000001,0.4960000000000001
312,0.5119,0.6349
314,0.510275,0.6349
315,0.5104749999999999,0.6349
316,0.5120799999999999,0.5316
317,0.5103899999999999,0.5316
318,0.5106600000000001,0.5316
320,0.515315,0.5315999999999999
322,0.5148299999999999,0.5622
323,0.51163,0.5622
324,0.5161,0.5622
327,0.5578366666666666,0.5513999999999998
328,0.5161899999999999,0.5514
329,0.5216200000000001,0.5514
330,0.5193099999999999,0.5514
331,0.51766,0.5513999999999999
333,0.51776,0.5514
334,0.53482,0.5513999999999999
335,0.5209566666666666,0.5513999999999998
337,0.52073,0.5514
338,0.52348,0.5513999999999998
339,0.5241100000000001,0.5513999999999999
341,0.5211966666666668,0.5513999999999998
343,0.5215099999999999,0.5514
344,0.5193066666666666,0.5513999999999998
346,0.52754,0.5579
347,0.537395,0.5579
349,0.5258800000000001,0.5579
350,0.5264999999999999,0.5579
352,0.5277899999999999,0.5579
355,0.53115,0.5579
357,0.52781,0.5579
360,0.53003,0.5579
363,0.5317000000000001,0.5071999999999999
384,0.54525,0.5178
387,0.57066,0.5178
389,0.55016,0.5594
392,0.5513100000000001,0.5594
394,0.5466233333333333,0.5594
395,0.54733,0.5594
397,0.54685,0.5525
398,0.542435,0.5525
399,0.55429,0.5525
400,0.55092,0.5525
402,0.55108,0.5356000000000001
403,0.55054,0.5356000000000001
405,0.5671449999999999,0.5356000000000001
406,0.5548,0.5355999999999999
407,0.5491149999999999,0.5356000000000001
408,0.5536000000000001,0.5355999999999999
410,0.5526266666666666,0.5356000000000001
412,0.55529,0.5210999999999999
413,0.55753,0.5210999999999999
414,0.5716300000000001,0.5211000000000001
415,0.5875900000000001,0.5210999999999999
416,0.55731,0.5211000000000001
417,0.5584900000000002,0.5210999999999999
418,0.56288,0.5422
419,0.5569566666666665,0.5421999999999999
421,0.55779,0.5422
422,0.5584549999999999,0.5421999999999999
423,0.571655,0.5421999999999999
424,0.5669825,0.5422
425,0.5716733333333333,0.5421999999999999
427,0.56418,0.5422
430,0.56457,0.5422
431,0.56364,0.5422
432,0.59414,0.5422
437,0.5654800000000001,0.5422
442,0.57057,0.4859
446,0.6231700000000001,0.48590000000000017
458,0.5761800000000001,0.6195000000000002
465,0.599865,0.4586
476,0.61528,0.585
489,0.6141300000000001,0.6119000000000001
491,0.5900533333333334,0.6118999999999999
492,0.5925699999999999,0.6119000000000001
495,0.59533,0.6119000000000001
497,0.62546,0.6449
499,0.5933799999999999,0.6449
500,0.62265,0.6449
501,0.6250450000000001,0.6449
503,0.59632,0.6449
504,0.6194500000000001,0.6449
505,0.6043300000000001,0.6449
506,0.6159899999999999,0.6449
507,0.63026,0.6449
508,0.6157133333333333,0.6449
509,0.6333949999999999,0.6449
511,0.6325299999999999,0.6091999999999999
515,0.61609,0.6091999999999999
516,0.6162799999999999,0.6091999999999999
517,0.62784,0.6091999999999999
518,0.5981799999999999,0.6091999999999999
519,0.62921,0.6091999999999999
520,0.6358599999999999,0.6091999999999999
521,0.60223,0.6091999999999999
522,0.60183,0.6091999999999999
523,0.6181625000000001,0.6092
524,0.6061900000000001,0.6091999999999999
525,0.60418,0.6091999999999999
528,0.6415,0.6091999999999999
529,0.6258966666666667,0.5622000000000001
531,0.639445,0.5622000000000001
534,0.624905,0.5622000000000001
535,0.60908,0.5622
536,0.62364,0.5622000000000001
537,0.63932,0.5622000000000001
538,0.6085999999999999,0.5622
539,0.61184,0.6148
542,0.6447900000000001,0.6148000000000001
543,0.6433,0.6148
544,0.61357,0.6148
564,0.65222,0.6291
569,0.64364,0.6291
592,0.6645300000000001,0.6482
603,0.63816,0.5898000000000001
607,0.670035,0.5898000000000001
608,0.6711700000000002,0.5898000000000001
611,0.67476,0.5898000000000001
612,0.67596,0.5898000000000001
613,0.67306,0.5898000000000001
617,0.6648866666666666,0.5898000000000001
619,0.67671,0.5898000000000001
621,0.67839,0.5898000000000001
622,0.67875,0.5898000000000001
623,0.68068,0.5898000000000001
624,0.67893,0.5898000000000001
625,0.6700633333333333,0.5898000000000001
626,0.6648950000000001,0.5898000000000001
627,0.6575374999999999,0.5898
628,0.68514,0.5898000000000001
629,0.67646,0.5898000000000001
630,0.65244,0.5898000000000001
631,0.6524599999999999,0.5898000000000001
632,0.6835700000000001,0.5898000000000001
633,0.65304,0.5898000000000001
634,0.68476,0.5898000000000001
635,0.6867500000000001,0.5898000000000001
637,0.6866799999999998,0.6563
638,0.6771566666666667,0.6563000000000003
639,0.65329,0.6563
640,0.689365,0.6563
641,0.66234,0.6563000000000003
642,0.6775766666666666,0.6563000000000003
645,0.68626,0.6182999999999998
647,0.6884500000000001,0.6182999999999998
649,0.67481,0.6182999999999998
650,0.69274,0.6182999999999998
651,0.6760249999999999,0.6182999999999998
656,0.692075,0.6441
