Iteration,Worker,Time
2.0,labmovil3-All-Series,60.024296045303345
3.0,labmovil3-All-Series,70.14731669425964
5.0,labmovil3-All-Series,57.6877977848053
6.0,labmovil3-All-Series,47.174338579177856
7.0,labmovil3-All-Series,35.56206822395325
8.0,labmovil3-All-Series,28.164097547531128
9.0,labmovil3-All-Series,25.5217227935791
10.0,labmovil3-All-Series,40.57715582847595
11.0,labmovil3-All-Series,15.962444067001343
12.0,labmovil3-All-Series,14.225009441375732
13.0,labmovil3-All-Series,11.066811800003052
14.0,labmovil3-All-Series,14.175843715667725
15.0,labmovil3-All-Series,15.557263851165771
16.0,labmovil3-All-Series,13.792741298675537
17.0,labmovil3-All-Series,13.571166753768921
18.0,labmovil3-All-Series,13.16150164604187
19.0,labmovil3-All-Series,13.553915023803711
20.0,labmovil3-All-Series,13.25404953956604
21.0,labmovil3-All-Series,13.607690334320068
22.0,labmovil3-All-Series,14.011019945144653
23.0,labmovil3-All-Series,27.68131184577942
24.0,labmovil3-All-Series,13.148154735565186
25.0,labmovil3-All-Series,13.316996812820435
2.0,labmovil2-All-Series,21.22947859764099
3.0,labmovil2-All-Series,21.02342414855957
5.0,labmovil2-All-Series,19.158814430236816
6.0,labmovil2-All-Series,17.89781618118286
7.0,labmovil2-All-Series,15.314183235168457
8.0,labmovil2-All-Series,15.297552824020386
9.0,labmovil2-All-Series,15.39550518989563
10.0,labmovil2-All-Series,36.06948256492615
11.0,labmovil2-All-Series,16.943423748016357
12.0,labmovil2-All-Series,15.571560144424438
13.0,labmovil2-All-Series,43.934881925582886
14.0,labmovil2-All-Series,14.485557079315186
15.0,labmovil2-All-Series,15.804656744003296
16.0,labmovil2-All-Series,11.087815046310425
17.0,labmovil2-All-Series,13.867530584335327
18.0,labmovil2-All-Series,13.470219612121582
19.0,labmovil2-All-Series,13.545647382736206
20.0,labmovil2-All-Series,13.466736555099487
21.0,labmovil2-All-Series,13.934651374816895
22.0,labmovil2-All-Series,14.087057828903198
23.0,labmovil2-All-Series,27.867755889892578
24.0,labmovil2-All-Series,13.557692289352417
25.0,labmovil2-All-Series,13.80553650856018
2.0,labmovil4-All-Series,53.63894486427307
3.0,labmovil4-All-Series,65.5833055973053
5.0,labmovil4-All-Series,53.498136043548584
6.0,labmovil4-All-Series,43.90247297286987
7.0,labmovil4-All-Series,32.30525302886963
8.0,labmovil4-All-Series,27.520543098449707
9.0,labmovil4-All-Series,23.420174837112427
10.0,labmovil4-All-Series,39.47914958000183
11.0,labmovil4-All-Series,15.511483907699585
12.0,labmovil4-All-Series,14.720885038375854
13.0,labmovil4-All-Series,30.26113510131836
14.0,labmovil4-All-Series,13.99977731704712
15.0,labmovil4-All-Series,15.157146453857422
16.0,labmovil4-All-Series,36.60387396812439
17.0,labmovil4-All-Series,13.902830123901367
18.0,labmovil4-All-Series,13.473684549331665
19.0,labmovil4-All-Series,14.354589223861694
20.0,labmovil4-All-Series,13.843940258026123
21.0,labmovil4-All-Series,14.097509860992432
22.0,labmovil4-All-Series,14.63334035873413
23.0,labmovil4-All-Series,32.60631704330444
24.0,labmovil4-All-Series,13.772080659866333
25.0,labmovil4-All-Series,13.739164352416992
