Iteration,Mean,Std
1.0,72.28314471244812,38.55256059375558
2.0,57.52608712514242,26.873250755724015
3.0,59.8996684551239,28.542046698852257
4.0,63.64613660176595,32.56915140169616
5.0,63.942185481389366,32.32791693109724
6.0,47.44001547495524,21.98418645083516
7.0,39.19068296750387,16.813967612125406
8.0,34.319618225097656,18.568333683754293
9.0,24.38269567489624,6.977866997014258
10.0,20.911459922790527,3.556500825197373
11.0,15.379069566726685,1.3051675413987431
12.0,15.362486998240152,0.350980519390199
13.0,14.777971267700195,0.21528480571316524
14.0,15.243923902511597,0.24874200472308272
15.0,14.197352091471354,0.17057570269247088
16.0,13.567183335622152,0.1905217756584579
17.0,16.87714735666911,5.424091220433085
18.0,13.251127084096273,0.2320689371375478
19.0,13.766882340113321,0.20707065927396096
20.0,13.242600917816162,0.12082366328112884
21.0,13.585522254308065,0.14020350875838114
22.0,13.83401115735372,0.2391713795030713
23.0,13.601415554682413,0.1669170610418874
24.0,13.322616895039877,0.15192138905555339
25.0,13.809517065684,0.20328123630522296
