Iteration,Worker,Time
1.0,labmovil2-All-Series,721.8271090984344
2.0,labmovil2-All-Series,556.3885519504547
3.0,labmovil2-All-Series,598.5362963676453
4.0,labmovil2-All-Series,502.0785377025604
5.0,labmovil2-All-Series,420.8929467201233
6.0,labmovil2-All-Series,347.11282205581665
7.0,labmovil2-All-Series,311.71482610702515
8.0,labmovil2-All-Series,265.6061282157898
9.0,labmovil2-All-Series,243.75956225395203
10.0,labmovil2-All-Series,207.7770175933838
11.0,labmovil2-All-Series,180.41827654838562
12.0,labmovil2-All-Series,162.56351137161255
13.0,labmovil2-All-Series,146.95393776893616
14.0,labmovil2-All-Series,133.94567942619324
15.0,labmovil2-All-Series,123.2112820148468
16.0,labmovil2-All-Series,110.85269951820374
17.0,labmovil2-All-Series,103.71108984947205
18.0,labmovil2-All-Series,97.83358263969421
19.0,labmovil2-All-Series,93.08930373191833
20.0,labmovil2-All-Series,90.48119282722473
21.0,labmovil2-All-Series,89.28745317459106
22.0,labmovil2-All-Series,89.41428709030151
23.0,labmovil2-All-Series,89.43104362487793
24.0,labmovil2-All-Series,88.70957565307617
25.0,labmovil2-All-Series,86.19628524780273
1.0,labmovil3-All-Series,674.9231398105621
2.0,labmovil3-All-Series,559.7087459564209
3.0,labmovil3-All-Series,566.8110065460205
4.0,labmovil3-All-Series,453.6603648662567
5.0,labmovil3-All-Series,381.40489983558655
6.0,labmovil3-All-Series,322.7774410247803
7.0,labmovil3-All-Series,291.5844621658325
8.0,labmovil3-All-Series,256.5927400588989
9.0,labmovil3-All-Series,237.75364446640015
10.0,labmovil3-All-Series,206.8835825920105
11.0,labmovil3-All-Series,181.72217798233032
12.0,labmovil3-All-Series,163.63339638710022
13.0,labmovil3-All-Series,148.67377829551697
14.0,labmovil3-All-Series,135.37522506713867
15.0,labmovil3-All-Series,124.43092513084412
16.0,labmovil3-All-Series,112.68485975265503
17.0,labmovil3-All-Series,104.95821332931519
18.0,labmovil3-All-Series,99.0556480884552
19.0,labmovil3-All-Series,94.4297022819519
20.0,labmovil3-All-Series,91.13691401481628
21.0,labmovil3-All-Series,90.70502233505249
22.0,labmovil3-All-Series,90.04179239273071
23.0,labmovil3-All-Series,90.65395927429199
24.0,labmovil3-All-Series,89.52545380592346
25.0,labmovil3-All-Series,86.91213059425354
1.0,labmovil4-All-Series,620.5774590969086
2.0,labmovil4-All-Series,550.892199754715
3.0,labmovil4-All-Series,552.8995213508606
4.0,labmovil4-All-Series,447.21174359321594
5.0,labmovil4-All-Series,383.00753378868103
6.0,labmovil4-All-Series,322.7718200683594
7.0,labmovil4-All-Series,294.315336227417
8.0,labmovil4-All-Series,255.72932648658752
9.0,labmovil4-All-Series,238.4309527873993
10.0,labmovil4-All-Series,206.3927834033966
11.0,labmovil4-All-Series,182.3210220336914
12.0,labmovil4-All-Series,163.14195728302002
13.0,labmovil4-All-Series,148.07551670074463
14.0,labmovil4-All-Series,135.29995226860046
15.0,labmovil4-All-Series,124.31943559646606
16.0,labmovil4-All-Series,112.3698308467865
17.0,labmovil4-All-Series,104.70817184448242
18.0,labmovil4-All-Series,99.23519802093506
19.0,labmovil4-All-Series,94.41961669921875
20.0,labmovil4-All-Series,91.5390784740448
21.0,labmovil4-All-Series,90.2737557888031
22.0,labmovil4-All-Series,90.3103232383728
23.0,labmovil4-All-Series,90.69080805778503
24.0,labmovil4-All-Series,89.4803569316864
25.0,labmovil4-All-Series,87.37873220443726
