Iteration,Mean,Std
1.0,114.21068223317464,38.10394277862803
2.0,65.03236730893452,13.747931747552574
3.0,44.48144014676412,16.21888696844265
4.0,42.54656267166138,18.263980429985175
5.0,36.751730839411415,12.829386333871991
6.0,26.129379431406658,6.508333601191003
7.0,35.08398493131002,9.272104998592397
8.0,21.268890380859375,3.304600439107325
9.0,26.930214643478394,6.059754361787416
10.0,19.045184294382732,1.8312285911619377
11.0,23.620538393656414,1.1663566756792831
12.0,20.676387071609497,0.9120846553748672
13.0,19.838061491648357,2.462742904959589
14.0,26.98286271095276,3.5812299160408934
15.0,31.36548439661662,1.3260265253782006
16.0,35.48498900731405,5.495876601905171
17.0,32.21771518389384,8.8567661459281
18.0,31.80155873298645,4.00506213872563
19.0,48.516862869262695,10.729141005473455
20.0,22.36183039347331,2.8999550507935097
21.0,42.838929176330566,11.259645283459632
22.0,23.59998917579651,1.0636172393028078
23.0,46.066770474116005,5.797243926368712
24.0,29.768975814183552,1.185411608844647
25.0,17.943433841069538,0.3761206392203721
