Iteration,Mean,Std
1.0,698.3712045351664,34.501901978238145
2.0,512.232013463974,26.506450521262312
3.0,356.58108949661255,22.656504548484
4.0,305.03776001930237,15.134952460997134
5.0,289.7396366596222,14.611048432247223
6.0,261.05542182922363,11.690260491875714
8.0,209.8391154607137,2.880073658486913
9.0,211.70093488693237,3.427821494918234
10.0,181.95797308286032,3.4943549112325836
11.0,178.7629177570343,2.0185213086887046
12.0,163.87470587094626,0.9502212128299496
13.0,173.5706915060679,2.0726871276219003
14.0,198.4573515256246,1.8307558461632256
15.0,194.32950282096863,1.0501688771472424
16.0,180.95003739992777,3.48282791495899
17.0,183.96163646380106,0.694645827944157
18.0,187.81578906377158,10.876166146967625
20.0,192.99800189336142,4.261704344122218
21.0,207.8793183962504,6.677690227213959
22.0,171.51088945070902,2.8242228344266294
23.0,178.49810592333475,11.9061164996125
24.0,177.06518936157227,4.867839116053168
25.0,177.51717718442282,4.333868869948305
