worker_id,type,iteration,time
worker_19,idle,9,73296.35660582175
worker_6,idle,9,53027.32402626777
worker_28,idle,9,7606.620991874719
worker_1,idle,9,73500.35660582175
worker_10,idle,9,73085.35660582175
worker_22,idle,9,73677.35660582175
worker_3,idle,9,73187.35660582175
worker_13,idle,9,55202.32257013775
worker_29,idle,9,73683.35660582175
worker_16,idle,9,73857.35660582175
worker_7,idle,9,73609.35660582175
worker_24,idle,9,73597.35660582175
worker_14,idle,9,73009.35660582175
worker_0,idle,9,73077.35660582175
worker_12,idle,9,42296.934080680134
worker_21,idle,9,73605.35660582175
worker_23,idle,9,73566.35660582175
worker_17,idle,9,10317.579008145607
worker_15,idle,9,73679.35660582175
worker_9,idle,9,20180.476064233924
worker_26,idle,9,0.0
worker_18,idle,9,72743.35660582175
worker_2,idle,9,72913.35660582175
worker_27,idle,9,19441.949737099378
worker_20,idle,9,73119.35660582175
worker_25,idle,9,57973.40861713658
worker_8,execution,10,103741.0
worker_11,execution,10,103493.0
worker_4,execution,10,103275.0
worker_5,execution,10,115836.93185368198
worker_19,execution,10,103280.0
worker_6,execution,10,124125.68283644036
worker_28,execution,10,171422.55315214617
worker_1,execution,10,103442.0
worker_10,execution,10,103359.0
worker_22,execution,10,103620.0
worker_3,execution,10,103945.0
worker_13,execution,10,122257.26907014428
worker_29,execution,10,103371.0
worker_16,execution,10,103623.0
worker_7,execution,10,103735.0
worker_24,execution,10,103177.0
worker_14,execution,10,103742.0
worker_0,execution,10,103750.0
worker_12,execution,10,135198.75199466222
worker_21,execution,10,103301.0
worker_23,execution,10,103495.0
worker_17,execution,10,168199.4000151637
worker_15,execution,10,103743.0
worker_9,execution,10,157670.8057055375
worker_26,execution,10,178689.7802572797
worker_18,execution,10,103734.0
worker_2,execution,10,103270.0
worker_27,execution,10,158313.89202900435
worker_20,execution,10,103410.0
worker_25,execution,10,119205.9803430967
worker_8,idle,10,74948.7802572797
worker_11,idle,10,75196.7802572797
worker_4,idle,10,75414.7802572797
worker_5,idle,10,62852.848403597716
worker_19,idle,10,75409.7802572797
worker_6,idle,10,54564.09742083933
worker_28,idle,10,7267.2271051335265
worker_1,idle,10,75247.7802572797
worker_10,idle,10,75330.7802572797
worker_22,idle,10,75069.7802572797
worker_3,idle,10,74744.7802572797
worker_13,idle,10,56432.51118713542
worker_29,idle,10,75318.7802572797
worker_16,idle,10,75066.7802572797
worker_7,idle,10,74954.7802572797
