worker_id,type,iteration,time
worker_27,execution,4,128377.80125066772
worker_14,execution,4,117264.0
worker_2,execution,4,97066.0
worker_8,execution,4,97605.0
worker_1,execution,4,98727.0
worker_10,execution,4,91154.0
worker_23,idle,4,13861.62548285842
worker_17,idle,4,2755.567543230878
worker_24,idle,4,33603.62548285842
worker_15,idle,4,15319.62548285842
worker_0,idle,4,704.6254828584206
worker_26,idle,4,0.0
worker_9,idle,4,33630.58411348803
worker_13,idle,4,11584.829230609554
worker_20,idle,4,14505.62548285842
worker_22,idle,4,22022.62548285842
worker_25,idle,4,33175.11539251165
worker_5,idle,4,33293.165406242755
worker_6,idle,4,33925.388751402395
worker_4,idle,4,34604.62548285842
worker_19,idle,4,14359.62548285842
worker_11,idle,4,33660.62548285842
worker_18,idle,4,18971.62548285842
worker_7,idle,4,16842.62548285842
worker_12,idle,4,9772.015611196344
worker_21,idle,4,14591.62548285842
worker_28,idle,4,33394.5860682537
worker_29,idle,4,41041.62548285842
worker_16,idle,4,18806.62548285842
worker_3,idle,4,35969.62548285842
worker_27,idle,4,3622.824232190702
worker_14,idle,4,14736.62548285842
worker_2,idle,4,34934.62548285842
worker_8,idle,4,34395.62548285842
worker_1,idle,4,33273.62548285842
worker_10,idle,4,40846.62548285842
worker_23,execution,5,108425.0
worker_17,execution,5,126204.28394330654
worker_24,execution,5,111176.0
worker_15,execution,5,115982.0
worker_0,execution,5,107246.0
worker_26,execution,5,130102.74836882626
worker_9,execution,5,97295.03394183124
worker_13,execution,5,119155.09563076665
worker_20,execution,5,108618.0
worker_22,execution,5,114975.0
worker_25,execution,5,119384.66538688743
worker_5,execution,5,97093.16430704921
worker_6,execution,5,96488.9199506017
worker_4,execution,5,92445.0
worker_19,execution,5,116069.0
worker_11,execution,5,96339.0
worker_18,execution,5,115688.0
worker_7,execution,5,96583.0
worker_12,execution,5,121451.50028712887
worker_21,execution,5,113522.0
worker_28,execution,5,96429.82648081632
worker_29,execution,5,96433.0
worker_16,execution,5,116258.0
worker_3,execution,5,96969.0
worker_27,execution,5,127448.47034991333
worker_14,execution,5,113270.0
worker_2,execution,5,88561.0
worker_8,execution,5,96344.0
worker_1,execution,5,95990.0
worker_10,execution,5,97039.0
worker_23,idle,5,21677.74836882626
worker_17,idle,5,3898.46442551972
worker_24,idle,5,18926.74836882626
worker_15,idle,5,14120.748368826258
worker_0,idle,5,22856.74836882626
worker_26,idle,5,0.0
worker_9,idle,5,32807.71442699502
worker_13,idle,5,10947.652738059609
worker_20,idle,5,21484.74836882626
worker_22,idle,5,15127.748368826258
worker_25,idle,5,10718.082981938831
worker_5,idle,5,33009.584061777045
worker_6,idle,5,33613.828418224555
worker_4,idle,5,37657.74836882626
worker_19,idle,5,14033.748368826258
worker_11,idle,5,33763.74836882626
worker_18,idle,5,14414.748368826258
worker_7,idle,5,33519.74836882626
worker_12,idle,5,8651.248081697384
worker_21,idle,5,16580.74836882626
worker_28,idle,5,33672.921888009936
worker_29,idle,5,33669.74836882626
worker_16,idle,5,13844.748368826258
worker_3,idle,5,33133.74836882626
worker_27,idle,5,2654.278018912926
worker_14,idle,5,16832.74836882626
worker_2,idle,5,41541.74836882626
worker_8,idle,5,33758.74836882626
worker_1,idle,5,34112.74836882626
worker_10,idle,5,33063.74836882626
worker_23,execution,6,116467.0
worker_17,execution,6,130451.63706136771
worker_24,execution,6,117104.0
worker_15,execution,6,117864.0
worker_0,execution,6,114394.0
worker_26,execution,6,133018.45250136388
worker_9,execution,6,99975.69076114164
worker_13,execution,6,122206.51052452278
worker_20,execution,6,119473.0
worker_22,execution,6,119077.0
worker_25,execution,6,122282.82151649959
worker_5,execution,6,100243.28313516155
worker_6,execution,6,100204.74683423925
worker_4,execution,6,99906.0
worker_19,execution,6,118304.0
worker_11,execution,6,100222.0
worker_18,execution,6,117327.0
worker_7,execution,6,93450.0
worker_12,execution,6,124774.49413344928
worker_21,execution,6,118610.0
worker_28,execution,6,99945.75503419242
worker_29,execution,6,99323.0
worker_16,execution,6,119073.0
worker_3,execution,6,100300.0
worker_27,execution,6,130371.19306744235
worker_14,execution,6,116240.0
worker_2,execution,6,90554.0
worker_8,execution,6,93116.0
worker_1,execution,6,99991.0
worker_10,execution,6,93930.0
worker_23,idle,6,16551.452501363878
worker_17,idle,6,2566.815439996164
worker_24,idle,6,15914.452501363878
worker_15,idle,6,15154.452501363878
worker_0,idle,6,18624.452501363878
worker_26,idle,6,0.0
worker_9,idle,6,33042.76174022224
worker_13,idle,6,10811.941976841103
worker_20,idle,6,13545.452501363878
worker_22,idle,6,13941.452501363878
