worker_id,type,iteration,time
worker_11,idle,2,95900.67746995238
worker_12,idle,2,87110.95733024763
worker_13,idle,2,88178.8225164706
worker_14,idle,2,99025.67746995238
worker_15,idle,2,106307.67746995238
worker_16,idle,2,62717.67746995238
worker_17,idle,2,42083.57082001044
worker_18,idle,2,108498.67746995238
worker_19,idle,2,131452.67746995238
worker_20,idle,2,104041.67746995238
worker_21,idle,2,78082.67746995238
worker_22,idle,2,80436.67746995238
worker_23,idle,2,61424.67746995238
worker_24,idle,2,96012.67746995238
worker_25,idle,2,114997.7375490484
worker_26,idle,2,2832.737989139394
worker_27,idle,2,77557.29249395603
worker_28,idle,2,0.0
worker_29,idle,2,71749.67746995238
worker_0,execution,3,104375.0
worker_1,execution,3,96077.0
worker_2,execution,3,109994.0
worker_3,execution,3,61453.0
worker_4,execution,3,106060.0
worker_5,execution,3,76737.34306830773
worker_6,execution,3,91177.16224501371
worker_7,execution,3,80479.0
worker_8,execution,3,91467.0
worker_9,execution,3,164526.4559100993
worker_10,execution,3,99739.0
worker_11,execution,3,93844.0
worker_12,execution,3,114918.0234097572
worker_13,execution,3,137212.15312778312
worker_14,execution,3,95491.0
worker_15,execution,3,113719.0
worker_16,execution,3,92545.0
worker_17,execution,3,184906.6286605498
worker_18,execution,3,123238.0
worker_19,execution,3,139605.0
worker_20,execution,3,103319.0
worker_21,execution,3,95991.0
worker_22,execution,3,124839.0
worker_23,execution,3,98978.0
worker_24,execution,3,98758.0
worker_25,execution,3,117611.64862978978
worker_26,execution,3,180386.15862145546
worker_27,execution,3,123541.299907203
worker_28,execution,3,109445.85668146581
worker_29,execution,3,103071.0
worker_0,idle,3,80531.62866054979
worker_1,idle,3,88829.62866054979
worker_2,idle,3,74912.62866054979
worker_3,idle,3,123453.62866054979
worker_4,idle,3,78846.62866054979
worker_5,idle,3,108169.28559224206
worker_6,idle,3,93729.46641553608
worker_7,idle,3,104427.62866054979
worker_8,idle,3,93439.62866054979
worker_9,idle,3,20380.172750450496
worker_10,idle,3,85167.62866054979
worker_11,idle,3,91062.62866054979
worker_12,idle,3,69988.60525079259
worker_13,idle,3,47694.475532766664
worker_14,idle,3,89415.62866054979
worker_15,idle,3,71187.62866054979
worker_16,idle,3,92361.62866054979
worker_17,idle,3,0.0
worker_18,idle,3,61668.62866054979
worker_19,idle,3,45301.62866054979
worker_20,idle,3,81587.62866054979
worker_21,idle,3,88915.62866054979
worker_22,idle,3,60067.62866054979
worker_23,idle,3,85928.62866054979
worker_24,idle,3,86148.62866054979
worker_25,idle,3,67294.98003076001
worker_26,idle,3,4520.470039094333
worker_27,idle,3,61365.32875334678
worker_28,idle,3,75460.77197908398
worker_29,idle,3,81835.62866054979
worker_0,execution,4,96423.0
worker_1,execution,4,82932.0
worker_2,execution,4,90480.0
worker_3,execution,4,101735.0
worker_4,execution,4,101087.0
worker_5,execution,4,120912.99521798539
worker_6,execution,4,104211.39846103344
worker_7,execution,4,84626.0
worker_8,execution,4,120119.0
worker_9,execution,4,172949.63467566852
worker_10,execution,4,91195.0
worker_11,execution,4,108954.0
worker_12,execution,4,136628.68596081506
worker_13,execution,4,107939.81791100765
worker_14,execution,4,126267.0
worker_15,execution,4,94135.0
worker_16,execution,4,106118.0
worker_17,execution,4,149982.32572147102
worker_18,execution,4,105885.0
worker_19,execution,4,118683.0
worker_20,execution,4,79736.0
worker_21,execution,4,109332.0
worker_22,execution,4,68682.0
worker_23,execution,4,109123.0
worker_24,execution,4,120614.0
worker_25,execution,4,133794.74956355884
worker_26,execution,4,121872.29943238362
worker_27,execution,4,177349.09975401126
worker_28,execution,4,133001.42306182743
worker_29,execution,4,72498.0
worker_0,idle,4,80926.09975401126
worker_1,idle,4,94417.09975401126
worker_2,idle,4,86869.09975401126
worker_3,idle,4,75614.09975401126
worker_4,idle,4,76262.09975401126
worker_5,idle,4,56436.10453602587
worker_6,idle,4,73137.70129297781
worker_7,idle,4,92723.09975401126
worker_8,idle,4,57230.09975401126
worker_9,idle,4,4399.465078342735
worker_10,idle,4,86154.09975401126
worker_11,idle,4,68395.09975401126
worker_12,idle,4,40720.4137931962
worker_13,idle,4,69409.28184300361
worker_14,idle,4,51082.09975401126
worker_15,idle,4,83214.09975401126
worker_16,idle,4,71231.09975401126
worker_17,idle,4,27366.77403254024
worker_18,idle,4,71464.09975401126
worker_19,idle,4,58666.09975401126
worker_20,idle,4,97613.09975401126
worker_21,idle,4,68017.09975401126
worker_22,idle,4,108667.09975401126
worker_23,idle,4,68226.09975401126
worker_24,idle,4,56735.09975401126
worker_25,idle,4,43554.35019045242
worker_26,idle,4,55476.80032162764
worker_27,idle,4,0.0
worker_28,idle,4,44347.67669218383
worker_29,idle,4,104851.09975401126
worker_0,execution,5,93269.0
worker_1,execution,5,60026.0
worker_2,execution,5,83739.0
worker_3,execution,5,110613.0
worker_4,execution,5,65577.0
worker_5,execution,5,130153.71746002449
worker_6,execution,5,146974.6532564278
worker_7,execution,5,72546.0
worker_8,execution,5,122641.0
worker_9,execution,5,178576.2692964054
worker_10,execution,5,123092.0
worker_11,execution,5,107665.0
worker_12,execution,5,105918.46645352179
worker_13,execution,5,116548.70333466856
worker_14,execution,5,90633.0
worker_15,execution,5,76188.0
worker_16,execution,5,78442.0
worker_17,execution,5,196794.0278035006
worker_18,execution,5,97504.0
worker_19,execution,5,98315.0
worker_20,execution,5,100572.0
worker_21,execution,5,85044.0
worker_22,execution,5,86134.0
worker_23,execution,5,107086.0
worker_24,execution,5,99745.0
worker_25,execution,5,99285.47997726614
worker_26,execution,5,120039.86635676638
worker_27,execution,5,148552.0900138315
worker_28,execution,5,209564.85080439804
worker_29,execution,5,125772.0
worker_0,idle,5,116295.85080439804
worker_1,idle,5,149538.85080439804
worker_2,idle,5,125825.85080439804
worker_3,idle,5,98951.85080439804
worker_4,idle,5,143987.85080439804
worker_5,idle,5,79411.13334437355
worker_6,idle,5,62590.19754797025
worker_7,idle,5,137018.85080439804
worker_8,idle,5,86923.85080439804
worker_9,idle,5,30988.58150799264
worker_10,idle,5,86472.85080439804
worker_11,idle,5,101899.85080439804
worker_12,idle,5,103646.38435087625
worker_13,idle,5,93016.14746972948
worker_14,idle,5,118931.85080439804
worker_15,idle,5,133376.85080439804
worker_16,idle,5,131122.85080439804
worker_17,idle,5,12770.82300089745
worker_18,idle,5,112060.85080439804
worker_19,idle,5,111249.85080439804
worker_20,idle,5,108992.85080439804
worker_21,idle,5,124520.85080439804
worker_22,idle,5,123430.85080439804
worker_23,idle,5,102478.85080439804
worker_24,idle,5,109819.85080439804
worker_25,idle,5,110279.3708271319
worker_26,idle,5,89524.98444763166
worker_27,idle,5,61012.760790566535
worker_28,idle,5,0.0
worker_29,idle,5,83792.85080439804
worker_0,execution,6,74636.0
worker_1,execution,6,120269.0
worker_2,execution,6,103230.0
worker_3,execution,6,118821.0
worker_4,execution,6,114779.0
worker_5,execution,6,126109.00972627744
worker_6,execution,6,141750.62367584158
worker_7,execution,6,108724.0
worker_8,execution,6,75530.0
worker_9,execution,6,163739.64196313446
worker_10,execution,6,72787.0
worker_11,execution,6,111822.0
worker_12,execution,6,101881.1597567719
worker_13,execution,6,133912.84766238724
worker_14,execution,6,90994.0
worker_15,execution,6,102510.0
worker_16,execution,6,105087.0
worker_17,execution,6,176335.70035625296
worker_18,execution,6,102646.0
worker_19,execution,6,91028.0
worker_20,execution,6,104001.0
worker_21,execution,6,80215.0
worker_22,execution,6,112488.0
worker_23,execution,6,140190.0
worker_24,execution,6,104775.0
worker_25,execution,6,121342.13122144647
worker_26,execution,6,217880.42599858288
worker_27,execution,6,124081.75099116722
worker_28,execution,6,81775.4494695134
worker_29,execution,6,76683.0
worker_0,idle,6,143244.42599858288
worker_1,idle,6,97611.42599858288
worker_2,idle,6,114650.42599858288
worker_3,idle,6,99059.42599858288
worker_4,idle,6,103101.42599858288
worker_5,idle,6,91771.41627230545
worker_6,idle,6,76129.8023227413
worker_7,idle,6,109156.42599858288
worker_8,idle,6,142350.42599858288
worker_9,idle,6,54140.78403544842
worker_10,idle,6,145093.42599858288
worker_11,idle,6,106058.42599858288
worker_12,idle,6,115999.26624181098
worker_13,idle,6,83967.57833619564
worker_14,idle,6,126886.42599858288
worker_15,idle,6,115370.42599858288
worker_16,idle,6,112793.42599858288
worker_17,idle,6,41544.725642329926
worker_18,idle,6,115234.42599858288
worker_19,idle,6,126852.42599858288
worker_20,idle,6,113879.42599858288
worker_21,idle,6,137665.42599858288
worker_22,idle,6,105392.42599858288
worker_23,idle,6,77690.42599858288
worker_24,idle,6,113105.42599858288
worker_25,idle,6,96538.29477713641
worker_26,idle,6,0.0
worker_27,idle,6,93798.67500741566
worker_28,idle,6,136104.97652906948
worker_29,idle,6,141197.42599858288
worker_0,execution,7,112497.0
worker_1,execution,7,88661.0
worker_2,execution,7,92876.0
worker_3,execution,7,111920.0
worker_4,execution,7,137305.0
worker_5,execution,7,127670.61667558721
worker_6,execution,7,131676.3103622796
worker_7,execution,7,89936.0
worker_8,execution,7,98773.0
worker_9,execution,7,158645.17413986023
worker_10,execution,7,103299.0
worker_11,execution,7,94775.0
worker_12,execution,7,131411.32396903328
worker_13,execution,7,138890.7264271724
worker_14,execution,7,82483.0
worker_15,execution,7,110428.0
worker_16,execution,7,87134.0
worker_17,execution,7,118024.19645667025
worker_18,execution,7,131139.0
worker_19,execution,7,129588.0
worker_20,execution,7,127906.0
worker_21,execution,7,85540.0
worker_22,execution,7,126214.0
worker_23,execution,7,128184.0
worker_24,execution,7,68591.0
worker_25,execution,7,127755.19508343235
worker_26,execution,7,177565.17612346573
worker_27,execution,7,78634.8672053469
worker_28,execution,7,142918.94841815953
worker_29,execution,7,99487.0
worker_0,idle,7,65068.17612346573
worker_1,idle,7,88904.17612346573
worker_2,idle,7,84689.17612346573
worker_3,idle,7,65645.17612346573
worker_4,idle,7,40260.17612346573
worker_5,idle,7,49894.55944787852
worker_6,idle,7,45888.86576118614
worker_7,idle,7,87629.17612346573
worker_8,idle,7,78792.17612346573
worker_9,idle,7,18920.0019836055
worker_10,idle,7,74266.17612346573
worker_11,idle,7,82790.17612346573
worker_12,idle,7,46153.85215443245
worker_13,idle,7,38674.44969629333
worker_14,idle,7,95082.17612346573
worker_15,idle,7,67137.17612346573
worker_16,idle,7,90431.17612346573
worker_17,idle,7,59540.97966679548
worker_18,idle,7,46426.17612346573
worker_19,idle,7,47977.17612346573
worker_20,idle,7,49659.17612346573
worker_21,idle,7,92025.17612346573
worker_22,idle,7,51351.17612346573
worker_23,idle,7,49381.17612346573
worker_24,idle,7,108974.17612346573
worker_25,idle,7,49809.98104003338
worker_26,idle,7,0.0
worker_27,idle,7,98930.30891811883
worker_28,idle,7,34646.2277053062
worker_29,idle,7,78078.17612346573
worker_0,execution,8,87207.0
worker_1,execution,8,93486.0
worker_2,execution,8,104941.0
worker_3,execution,8,108061.0
worker_4,execution,8,97761.0
worker_5,execution,8,122310.93051288079
worker_6,execution,8,110917.19212555404
worker_7,execution,8,61938.0
worker_8,execution,8,114052.0
worker_9,execution,8,174078.01126627703
worker_10,execution,8,88656.0
worker_11,execution,8,69894.0
worker_12,execution,8,155628.62282306352
worker_13,execution,8,118351.2219198777
worker_14,execution,8,86247.0
worker_15,execution,8,102401.0
worker_16,execution,8,110468.0
worker_17,execution,8,105757.30871897849
worker_18,execution,8,90070.0
worker_19,execution,8,97552.0
worker_20,execution,8,102166.0
worker_21,execution,8,71815.0
worker_22,execution,8,125774.0
worker_23,execution,8,114317.0
worker_24,execution,8,99182.0
worker_25,execution,8,137876.83820912632
worker_26,execution,8,182356.36862005145
worker_27,execution,8,124570.14729650605
worker_28,execution,8,192854.70327338294
worker_29,execution,8,126360.0
worker_0,idle,8,105647.70327338294
worker_1,idle,8,99368.70327338294
worker_2,idle,8,87913.70327338294
worker_3,idle,8,84793.70327338294
worker_4,idle,8,95093.70327338294
worker_5,idle,8,70543.77276050215
worker_6,idle,8,81937.5111478289
worker_7,idle,8,130916.70327338294
worker_8,idle,8,78802.70327338294
worker_9,idle,8,18776.692007105914
worker_10,idle,8,104198.70327338294
worker_11,idle,8,122960.70327338294
worker_12,idle,8,37226.08045031942
worker_13,idle,8,74503.48135350524
worker_14,idle,8,106607.70327338294
worker_15,idle,8,90453.70327338294
worker_16,idle,8,82386.70327338294
worker_17,idle,8,87097.39455440445
