Iteration,Mean,Std
1.0,1003.4794908364614,171.85544994685495
2.0,37.04978362719218,2.427556503358203
3.0,28.24472141265869,1.0432993646312643
4.0,30.945000012715656,2.4585950901640716
5.0,27.31278387705485,1.3944784067299338
6.0,24.447927474975586,1.0596148892985344
7.0,35.96645704905192,5.29670148390826
9.0,17.733412504196167,1.0867620071424968
10.0,19.58643929163615,1.1874386065052733
11.0,22.52600081761678,2.1950081253454896
12.0,25.23793093363444,8.334588301970136
13.0,20.007556915283203,1.7858947652243047
15.0,20.896106958389282,0.712666376873038
16.0,18.23626732826233,2.2761878947392185
17.0,18.987049341201782,0.6309302832945245
18.0,19.954547723134358,0.927244173843247
19.0,21.2377773920695,3.115876324005777
20.0,19.10331924756368,0.3932935176309252
21.0,19.220046599706013,2.388627681190039
22.0,19.63173572222392,1.701308113570653
23.0,20.197821299235027,1.197412144353589
24.0,24.60681986808777,2.6966789718552704
25.0,18.178340673446655,1.6078405246506668
