Iteration,Mean,Std
1.0,512.6856508255005,10.387422364572718
2.0,421.60927120844525,5.758049525633473
3.0,319.978972752889,4.281128552363942
4.0,268.7926510969798,45.38787833481671
5.0,243.8265962600708,0.6896156723668225
6.0,215.15710504849753,1.1185943215087828
7.0,192.38567169507346,4.130080844921766
8.0,184.0270620981852,2.0723873495273106
9.0,172.95797610282898,1.2168838461454243
10.0,169.25474246342978,1.169591290319989
11.0,151.56797663370767,0.229853134194684
12.0,147.05176051457724,0.5224837985627433
13.0,152.03751389185587,12.359777029002014
14.0,153.3015831311544,2.9814096847419607
15.0,146.68841656049094,0.24638250615207696
16.0,139.1905959447225,1.6185569909687805
17.0,137.43107914924622,0.8891910785585282
18.0,134.2006130218506,1.4310903044385272
19.0,132.9020497004191,2.862616056379674
20.0,133.77372574806213,0.11185802056626677
21.0,128.8268768787384,3.753595585586427
22.0,131.61271731058756,1.2381334504093044
23.0,135.17088317871094,23.269798769339836
24.0,128.7258529663086,1.4025574223829305
25.0,123.00728885332744,0.17499610132470134
