Iteration,Mean,Std
1.0,511.3312004407247,56.836105682375674
2.0,420.18993735313416,2.2178491396793065
3.0,320.9149765968323,2.898507485524838
5.0,244.31590565045676,5.114506511184793
6.0,214.7142130533854,9.988243966034691
7.0,192.90078536669412,6.577957916128227
8.0,183.75641663869223,1.1988896040055386
9.0,173.11648615201315,1.3203245479158416
10.0,169.17444324493408,1.5938517586932732
11.0,153.5903436342875,0.5971929028100674
12.0,154.5381451447805,0.9025286085381694
13.0,152.85964957873026,3.355296375141181
14.0,147.87706780433655,19.995652554433228
15.0,135.0801738103231,0.7443362720339123
16.0,128.0179794629415,1.491482958824495
17.0,126.86346920331319,1.325011624339842
18.0,124.9542502562205,1.28417259996846
19.0,124.40874671936035,1.4706484654744294
20.0,130.0605709552765,1.065727520177979
21.0,125.3834776878357,2.1419308303094873
22.0,131.30496303240457,1.3335064729202941
23.0,132.13423069318137,0.506274953456616
24.0,126.9128086566925,30.136462981774546
25.0,123.70015088717143,1.2050196093740946
