Iteration,Worker,Time
1.0,labmovil4-All-Series,33.10028314590454
2.0,labmovil4-All-Series,31.96080732345581
3.0,labmovil4-All-Series,27.191656351089478
4.0,labmovil4-All-Series,34.55523061752319
5.0,labmovil4-All-Series,23.732887744903564
6.0,labmovil4-All-Series,16.75651526451111
7.0,labmovil4-All-Series,16.457849979400635
8.0,labmovil4-All-Series,18.012611150741577
9.0,labmovil4-All-Series,16.306121110916138
10.0,labmovil4-All-Series,15.523188829421997
11.0,labmovil4-All-Series,18.773066520690918
12.0,labmovil4-All-Series,15.750852346420288
13.0,labmovil4-All-Series,17.613315105438232
14.0,labmovil4-All-Series,17.702874898910522
15.0,labmovil4-All-Series,17.316765308380127
16.0,labmovil4-All-Series,14.640488386154175
17.0,labmovil4-All-Series,16.252940893173218
18.0,labmovil4-All-Series,16.774677991867065
20.0,labmovil4-All-Series,16.35838294029236
21.0,labmovil4-All-Series,16.519143104553223
22.0,labmovil4-All-Series,16.476765394210815
23.0,labmovil4-All-Series,16.26589822769165
24.0,labmovil4-All-Series,19.729394912719727
25.0,labmovil4-All-Series,17.169368028640747
1.0,labmovil2-All-Series,30.024808168411255
2.0,labmovil2-All-Series,31.16321325302124
3.0,labmovil2-All-Series,33.48704814910889
4.0,labmovil2-All-Series,36.82915663719177
5.0,labmovil2-All-Series,19.114018440246582
6.0,labmovil2-All-Series,15.668020248413086
7.0,labmovil2-All-Series,16.779587745666504
8.0,labmovil2-All-Series,15.197376489639282
9.0,labmovil2-All-Series,15.979603290557861
10.0,labmovil2-All-Series,16.50585103034973
11.0,labmovil2-All-Series,16.88550329208374
12.0,labmovil2-All-Series,15.080337047576904
13.0,labmovil2-All-Series,16.55177330970764
14.0,labmovil2-All-Series,18.552915334701538
15.0,labmovil2-All-Series,16.078402280807495
16.0,labmovil2-All-Series,17.484896659851074
17.0,labmovil2-All-Series,15.32820749282837
18.0,labmovil2-All-Series,16.710233449935913
20.0,labmovil2-All-Series,15.653300523757935
21.0,labmovil2-All-Series,16.92903423309326
22.0,labmovil2-All-Series,16.896236896514893
23.0,labmovil2-All-Series,16.643741846084595
24.0,labmovil2-All-Series,16.44518542289734
25.0,labmovil2-All-Series,14.984642267227173
1.0,labmovil3-All-Series,36.99849510192871
2.0,labmovil3-All-Series,26.957540035247803
3.0,labmovil3-All-Series,31.97970724105835
4.0,labmovil3-All-Series,47.84472918510437
5.0,labmovil3-All-Series,25.67565894126892
6.0,labmovil3-All-Series,15.967132329940796
7.0,labmovil3-All-Series,17.56771469116211
8.0,labmovil3-All-Series,18.22282314300537
9.0,labmovil3-All-Series,15.593441724777222
10.0,labmovil3-All-Series,16.00008749961853
11.0,labmovil3-All-Series,17.2967791557312
12.0,labmovil3-All-Series,15.884516716003418
13.0,labmovil3-All-Series,17.596808910369873
14.0,labmovil3-All-Series,15.22772479057312
15.0,labmovil3-All-Series,16.26197123527527
16.0,labmovil3-All-Series,18.374131679534912
17.0,labmovil3-All-Series,14.198472261428833
18.0,labmovil3-All-Series,16.684202432632446
20.0,labmovil3-All-Series,17.318000316619873
21.0,labmovil3-All-Series,15.396527767181396
22.0,labmovil3-All-Series,15.62890100479126
23.0,labmovil3-All-Series,16.024455547332764
24.0,labmovil3-All-Series,13.853026390075684
25.0,labmovil3-All-Series,17.366013526916504
