Iteration,Mean,Std
1.0,151.48401578267416,2.853592516226777
2.0,151.33513712882996,2.1948557804593265
3.0,128.9132730960846,2.6838915739935953
4.0,115.9012173016866,5.803488895856751
5.0,133.0077312787374,2.752038429148394
6.0,125.70514575640361,0.45915560843029046
7.0,121.85812894503276,0.4662449226260766
8.0,119.41006032625835,1.3793340877687372
9.0,114.95189356803894,0.2912895751510317
10.0,113.84566307067871,0.4012278504492389
11.0,113.60835313796997,0.810450297464908
12.0,114.35989356040955,0.351846220952921
13.0,116.55889662106831,0.4965707787986223
14.0,115.14677596092224,1.4105093231423527
15.0,114.61945796012878,0.5456729877215213
16.0,114.98608382542928,1.592394758075412
17.0,114.27582534154256,0.8401239930708875
18.0,113.64863181114197,0.03803001689511781
20.0,114.60261138280232,0.6822537914401637
21.0,113.0943972269694,0.6478041543055673
22.0,115.2446624437968,0.5271485797868852
23.0,115.37621609369914,0.254858541958061
24.0,113.75212820370992,2.404556494990294
25.0,113.91147033373515,1.079229415475618
