Iteration,Mean,Std
1.0,40.04022081693014,0.9266985796098315
2.0,30.192620754241943,2.638447348152549
3.0,36.484670321146645,2.2611469564876536
4.0,43.64290960629781,4.856054845644583
5.0,26.182467381159466,2.988824226327076
6.0,19.826014041900635,0.45798717062480887
7.0,19.040473381678265,1.6710751054207
8.0,18.6860187848409,0.5775583002410913
9.0,18.728855848312378,0.285021786337949
10.0,20.058928807576496,0.6158572009970448
11.0,19.00178599357605,1.0997551696548222
12.0,20.083712418874104,0.303611329932211
13.0,19.420053005218506,1.6510810775486466
14.0,18.877656936645508,0.9516875170866911
15.0,19.158215602238972,1.0853862777927736
16.0,18.436570167541504,0.5280005390808653
17.0,17.65983970959981,0.6709598253364671
18.0,18.53809118270874,0.6918428840288295
19.0,18.403469562530518,0.7403312591082335
20.0,18.46280527114868,0.21353730053648928
21.0,20.01948634783427,1.6285160580485585
22.0,18.48412315050761,1.3475974484546969
23.0,18.78543496131897,1.655895751120407
24.0,18.90334479014079,0.8635792252515637
25.0,17.895164330800373,0.8982946459624791
