23/09/15 15:11:03 WARN NativeCodeLoader: Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
INFO:root:Metaheuristic results will be saved in "/home/big_data/data/paper-binary-black-hole-algorithm/Results/BBHA_1694790673_5066526/result_2023-09-15_15_11_13.csv"
INFO:root:Metrics will be saved in JSON files (one per iteration) inside folder "Results/BBHA_1694790673_5066526"
INFO:root:Running 10 independent runs of the BBHA experiment with 25 iterations and 60 stars
INFO:root:Metric: log-likelihood | Model: clustering | Parameters: 2_clusters_kmeans_algorithm_log-likelihood_score_method | Random state: 13
INFO:root:Survival dataset: "Breast_Invasive_Carcinoma"
INFO:root:	Samples (rows): 1082 | Features (columns): 19727
INFO:root:	Y shape: 1082
INFO:root:Fitness function with 19727 features: 5.047074794769287 seconds | Log Likelihood (higher is better): -0.7886867366168692
INFO:root:Fitness function with all the features finished in 5.0907957553863525 seconds
INFO:root:log-likelihood with all the features: -0.7886867366168692
INFO:root:Running normal algorithm 
INFO:root:Independent run 1/10
INFO:root:Initializing stars...
INFO:root:Fitness function with 168 features: 0.4235992431640625 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 161 features: 0.4712707996368408 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 167 features: 0.6124732494354248 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 185 features: 0.5406351089477539 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 179 features: 0.4514346122741699 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 175 features: 0.6893224716186523 seconds | Log Likelihood (higher is better): -0.7876851698159119
INFO:root:Fitness function with 163 features: 0.4352993965148926 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 176 features: 0.45196032524108887 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 183 features: 0.7814216613769531 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 181 features: 0.5952253341674805 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 175 features: 0.843186616897583 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 152 features: 0.9591078758239746 seconds | Log Likelihood (higher is better): -0.7886505501540393
INFO:root:Fitness function with 179 features: 0.6159238815307617 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 189 features: 0.4814896583557129 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 179 features: 0.6411285400390625 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 181 features: 0.4428238868713379 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 164 features: 0.7499594688415527 seconds | Log Likelihood (higher is better): -0.7876851698159119
INFO:root:Fitness function with 168 features: 0.8551023006439209 seconds | Log Likelihood (higher is better): -0.7886845413834916
INFO:root:Fitness function with 181 features: 0.4612903594970703 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 183 features: 0.5710220336914062 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 171 features: 0.5168719291687012 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 175 features: 0.6584076881408691 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 181 features: 0.6018631458282471 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 180 features: 0.7763772010803223 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 180 features: 0.6148734092712402 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 190 features: 0.8048162460327148 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 183 features: 0.5313746929168701 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 182 features: 0.5106515884399414 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 169 features: 0.8026378154754639 seconds | Log Likelihood (higher is better): -0.7876851698159119
INFO:root:Fitness function with 173 features: 0.7353711128234863 seconds | Log Likelihood (higher is better): -0.78868244751236
INFO:root:Fitness function with 173 features: 0.4959273338317871 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 274 features: 0.5703530311584473 seconds | Log Likelihood (higher is better): -0.7866380665020001
INFO:root:Fitness function with 168 features: 0.8829019069671631 seconds | Log Likelihood (higher is better): -0.7875306366771462
INFO:root:Iteration 24/25
INFO:root:Fitness function with 164 features: 0.6134424209594727 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 184 features: 0.8309836387634277 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 176 features: 0.5695896148681641 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 178 features: 0.5846850872039795 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 166 features: 0.5783774852752686 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 168 features: 0.45980286598205566 seconds | Log Likelihood (higher is better): -0.7876851698159119
INFO:root:Fitness function with 171 features: 0.5735366344451904 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 186 features: 0.7821059226989746 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 183 features: 0.7088732719421387 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 187 features: 0.7928934097290039 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 172 features: 0.49839329719543457 seconds | Log Likelihood (higher is better): -0.7876851698159119
INFO:root:Fitness function with 184 features: 0.5186197757720947 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 180 features: 0.6954703330993652 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 177 features: 0.5266714096069336 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 178 features: 0.4530794620513916 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 170 features: 0.4118232727050781 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 178 features: 0.5466625690460205 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 178 features: 0.46024537086486816 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 183 features: 0.43450474739074707 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 173 features: 0.6676108837127686 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 184 features: 0.502906084060669 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 180 features: 0.44864702224731445 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 179 features: 0.6146488189697266 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 163 features: 0.6208875179290771 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 173 features: 0.6662192344665527 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 171 features: 0.5470969676971436 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 172 features: 0.8241984844207764 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 177 features: 0.5719194412231445 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 185 features: 0.6633219718933105 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 173 features: 0.5091907978057861 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 176 features: 0.5883009433746338 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 168 features: 0.6007349491119385 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 177 features: 0.4581871032714844 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 195 features: 0.6530280113220215 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 182 features: 0.6637246608734131 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 179 features: 0.7683150768280029 seconds | Log Likelihood (higher is better): -0.7876851698159119
INFO:root:Fitness function with 192 features: 0.641655683517456 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 169 features: 0.7041218280792236 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 172 features: 0.6864449977874756 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 184 features: 0.5925142765045166 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 181 features: 0.7434072494506836 seconds | Log Likelihood (higher is better): -0.7886545861914956
INFO:root:Fitness function with 171 features: 0.5863826274871826 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 177 features: 0.6552233695983887 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 175 features: 0.7082920074462891 seconds | Log Likelihood (higher is better): -0.7876851698159119
INFO:root:Fitness function with 182 features: 0.5465991497039795 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 172 features: 0.6164243221282959 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 193 features: 0.6787071228027344 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 181 features: 0.556760311126709 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 186 features: 0.7284243106842041 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 183 features: 0.6054604053497314 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 173 features: 0.6892764568328857 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 171 features: 0.5706813335418701 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 181 features: 0.6200869083404541 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 179 features: 0.4593803882598877 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 192 features: 0.700340747833252 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 177 features: 0.6027252674102783 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 173 features: 0.5693368911743164 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 168 features: 0.48996806144714355 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 274 features: 0.6443178653717041 seconds | Log Likelihood (higher is better): -0.7866380665020001
INFO:root:Fitness function with 185 features: 0.6234807968139648 seconds | Log Likelihood (higher is better): -0.7876851698159119
INFO:root:Iteration 25/25
INFO:root:Fitness function with 186 features: 0.4424102306365967 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 188 features: 0.7282321453094482 seconds | Log Likelihood (higher is better): -0.78868244751236
INFO:root:Fitness function with 175 features: 0.6611413955688477 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 172 features: 0.5470542907714844 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 169 features: 0.5245733261108398 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 175 features: 0.6190030574798584 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 162 features: 0.7190549373626709 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 183 features: 0.6984624862670898 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 183 features: 0.43213820457458496 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 179 features: 0.5771012306213379 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 179 features: 0.6598105430603027 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 177 features: 0.5210831165313721 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 180 features: 0.526771068572998 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 185 features: 0.4091677665710449 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 164 features: 0.43251800537109375 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 169 features: 0.547335147857666 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 176 features: 0.5862417221069336 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 179 features: 0.7005934715270996 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 174 features: 0.48667454719543457 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 172 features: 0.7492289543151855 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 178 features: 0.5416674613952637 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 174 features: 0.5914809703826904 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 188 features: 0.5854179859161377 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 163 features: 0.494659423828125 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 166 features: 0.5513360500335693 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 181 features: 0.49725937843322754 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 187 features: 0.6285691261291504 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 184 features: 0.5916082859039307 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 180 features: 0.5707752704620361 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 175 features: 0.45128941535949707 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 161 features: 0.4747617244720459 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 169 features: 0.6957952976226807 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 169 features: 0.5511178970336914 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 186 features: 0.5804402828216553 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 178 features: 0.4953606128692627 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 174 features: 0.7483632564544678 seconds | Log Likelihood (higher is better): -0.78868244751236
INFO:root:Fitness function with 188 features: 0.5902919769287109 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 170 features: 0.6208889484405518 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 180 features: 0.5868523120880127 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 176 features: 0.626049280166626 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 168 features: 0.8174886703491211 seconds | Log Likelihood (higher is better): -0.7886833160707273
INFO:root:Fitness function with 174 features: 0.3027381896972656 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 175 features: 0.5739622116088867 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 191 features: 0.6770737171173096 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 177 features: 0.46221923828125 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 168 features: 0.47406530380249023 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 179 features: 0.46524500846862793 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 197 features: 0.4664037227630615 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 193 features: 0.7532951831817627 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 190 features: 0.436901330947876 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 179 features: 0.44104433059692383 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 174 features: 0.6901149749755859 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 168 features: 0.46503710746765137 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 177 features: 0.5248548984527588 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 180 features: 0.37226104736328125 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 176 features: 0.6866517066955566 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 182 features: 0.5077323913574219 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 171 features: 0.7079994678497314 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 274 features: 0.5674729347229004 seconds | Log Likelihood (higher is better): -0.7866380665020001
INFO:root:Fitness function with 179 features: 0.5183846950531006 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Independent run 3/10 | Binary Black Hole with 25 iterations and 60 stars, finished in 1831.7609014511108 seconds
INFO:root:Independent run 4/10
INFO:root:Initializing stars...
INFO:root:Fitness function with 641 features: 1.01173734664917 seconds | Log Likelihood (higher is better): -0.7885829498089073
INFO:root:Fitness function with 7868 features: 2.307722330093384 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 17033 features: 3.834320545196533 seconds | Log Likelihood (higher is better): -0.7886867366168692
INFO:root:Fitness function with 6027 features: 1.7871148586273193 seconds | Log Likelihood (higher is better): -0.7886855839255723
INFO:root:Fitness function with 15984 features: 3.852811574935913 seconds | Log Likelihood (higher is better): -0.7886855839255723
INFO:root:Fitness function with 8374 features: 1.9362514019012451 seconds | Log Likelihood (higher is better): -0.7886855839255723
INFO:root:Fitness function with 14814 features: 3.139204978942871 seconds | Log Likelihood (higher is better): -0.7886867366168692
INFO:root:Fitness function with 19514 features: 4.599888563156128 seconds | Log Likelihood (higher is better): -0.7886867366168692
INFO:root:Fitness function with 9145 features: 2.2245264053344727 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 8044 features: 1.8354568481445312 seconds | Log Likelihood (higher is better): -0.7886855839255723
INFO:root:Fitness function with 11202 features: 2.211200475692749 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 15017 features: 3.4606287479400635 seconds | Log Likelihood (higher is better): -0.7886855839255723
INFO:root:Fitness function with 6904 features: 1.8160693645477295 seconds | Log Likelihood (higher is better): -0.7886834205813995
INFO:root:Fitness function with 6294 features: 1.9978151321411133 seconds | Log Likelihood (higher is better): -0.7885412011096502
INFO:root:Fitness function with 16116 features: 3.349445104598999 seconds | Log Likelihood (higher is better): -0.7886867366168692
INFO:root:Fitness function with 11931 features: 2.6991803646087646 seconds | Log Likelihood (higher is better): -0.7886867366168692
INFO:root:Fitness function with 4761 features: 1.4760823249816895 seconds | Log Likelihood (higher is better): -0.788068633333623
INFO:root:Fitness function with 18048 features: 3.926858425140381 seconds | Log Likelihood (higher is better): -0.7886867366168692
INFO:root:Fitness function with 3590 features: 1.3994064331054688 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 18864 features: 4.329260349273682 seconds | Log Likelihood (higher is better): -0.7886867366168692
INFO:root:Fitness function with 82 features: 0.7772955894470215 seconds | Log Likelihood (higher is better): -0.7882619256505156
INFO:root:Fitness function with 7886 features: 1.8328254222869873 seconds | Log Likelihood (higher is better): -0.7886855839255723
INFO:root:Fitness function with 18592 features: 4.231520891189575 seconds | Log Likelihood (higher is better): -0.7886867366168692
INFO:root:Fitness function with 8181 features: 2.058539867401123 seconds | Log Likelihood (higher is better): -0.7886855839255723
INFO:root:Fitness function with 8310 features: 2.138807535171509 seconds | Log Likelihood (higher is better): -0.7886855839255723
INFO:root:Fitness function with 19481 features: 4.618935585021973 seconds | Log Likelihood (higher is better): -0.7886867366168692
INFO:root:Fitness function with 12007 features: 2.8528122901916504 seconds | Log Likelihood (higher is better): -0.7880937725964244
INFO:root:Fitness function with 821 features: 1.029268503189087 seconds | Log Likelihood (higher is better): -0.7884958007309321
INFO:root:Fitness function with 6716 features: 2.336360216140747 seconds | Log Likelihood (higher is better): -0.788068633333623
INFO:root:Fitness function with 15508 features: 3.241652488708496 seconds | Log Likelihood (higher is better): -0.7886867366168692
INFO:root:Fitness function with 19550 features: 5.161578178405762 seconds | Log Likelihood (higher is better): -0.7886867366168692
INFO:root:Fitness function with 15800 features: 3.6860430240631104 seconds | Log Likelihood (higher is better): -0.7886867366168692
INFO:root:Fitness function with 446 features: 0.9740138053894043 seconds | Log Likelihood (higher is better): -0.7885288582567598
INFO:root:Fitness function with 12374 features: 2.7425687313079834 seconds | Log Likelihood (higher is better): -0.7886867366168692
INFO:root:Fitness function with 465 features: 1.0220468044281006 seconds | Log Likelihood (higher is better): -0.7886633339201742
INFO:root:Fitness function with 509 features: 0.9200429916381836 seconds | Log Likelihood (higher is better): -0.7885916682153847
INFO:root:Fitness function with 6989 features: 2.347700357437134 seconds | Log Likelihood (higher is better): -0.7885044918981523
INFO:root:Fitness function with 2046 features: 1.2875661849975586 seconds | Log Likelihood (higher is better): -0.7886792915392765
INFO:root:Fitness function with 3260 features: 1.5773589611053467 seconds | Log Likelihood (higher is better): -0.7885293000946416
INFO:root:Fitness function with 17814 features: 3.3173723220825195 seconds | Log Likelihood (higher is better): -0.7886867366168692
INFO:root:Fitness function with 6200 features: 1.666285514831543 seconds | Log Likelihood (higher is better): -0.7886834205813995
INFO:root:Fitness function with 16091 features: 3.4682388305664062 seconds | Log Likelihood (higher is better): -0.7886867366168692
INFO:root:Fitness function with 10287 features: 2.614198923110962 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 4045 features: 1.5769965648651123 seconds | Log Likelihood (higher is better): -0.7886142586421727
INFO:root:Fitness function with 985 features: 1.0200085639953613 seconds | Log Likelihood (higher is better): -0.7886382580556758
INFO:root:Fitness function with 5238 features: 1.683605432510376 seconds | Log Likelihood (higher is better): -0.7884101833007264
INFO:root:Fitness function with 3546 features: 1.3258819580078125 seconds | Log Likelihood (higher is better): -0.7886834205813995
INFO:root:Fitness function with 16816 features: 4.024945259094238 seconds | Log Likelihood (higher is better): -0.7886867366168692
INFO:root:Fitness function with 1331 features: 0.9876141548156738 seconds | Log Likelihood (higher is better): -0.7885452924398891
INFO:root:Fitness function with 7237 features: 2.061406373977661 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 5878 features: 1.9455158710479736 seconds | Log Likelihood (higher is better): -0.7885957221650733
INFO:root:Fitness function with 3516 features: 1.550720453262329 seconds | Log Likelihood (higher is better): -0.7881154934345335
INFO:root:Fitness function with 6609 features: 2.1817729473114014 seconds | Log Likelihood (higher is better): -0.7886260589924664
INFO:root:Fitness function with 8771 features: 2.7220041751861572 seconds | Log Likelihood (higher is better): -0.7878376653455588
INFO:root:Fitness function with 14941 features: 3.5273118019104004 seconds | Log Likelihood (higher is better): -0.7884935864046396
INFO:root:Fitness function with 11924 features: 2.96880841255188 seconds | Log Likelihood (higher is better): -0.7886869152330056
INFO:root:Fitness function with 17742 features: 4.17309832572937 seconds | Log Likelihood (higher is better): -0.7886867366168692
INFO:root:Fitness function with 1837 features: 1.231947660446167 seconds | Log Likelihood (higher is better): -0.7884445304796541
INFO:root:Fitness function with 17341 features: 3.5633442401885986 seconds | Log Likelihood (higher is better): -0.7886867366168692
INFO:root:Fitness function with 11400 features: 2.502568006515503 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Black hole starting as star at index 8
INFO:root:Iteration 1/25
INFO:root:Fitness function with 641 features: 1.0104308128356934 seconds | Log Likelihood (higher is better): -0.7885829498089073
INFO:root:Fitness function with 7868 features: 2.2917070388793945 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 17033 features: 3.778644561767578 seconds | Log Likelihood (higher is better): -0.7886867366168692
INFO:root:Fitness function with 6027 features: 1.756011724472046 seconds | Log Likelihood (higher is better): -0.7886855839255723
INFO:root:Fitness function with 15984 features: 3.812804937362671 seconds | Log Likelihood (higher is better): -0.7886855839255723
INFO:root:Fitness function with 8374 features: 1.9960131645202637 seconds | Log Likelihood (higher is better): -0.7886855839255723
INFO:root:Fitness function with 14814 features: 3.186260938644409 seconds | Log Likelihood (higher is better): -0.7886867366168692
INFO:root:Fitness function with 19514 features: 4.609211683273315 seconds | Log Likelihood (higher is better): -0.7886867366168692
INFO:root:Fitness function with 9145 features: 2.3044211864471436 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 8044 features: 1.9086670875549316 seconds | Log Likelihood (higher is better): -0.7886855839255723
INFO:root:Fitness function with 11202 features: 2.256582021713257 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 15017 features: 3.4408178329467773 seconds | Log Likelihood (higher is better): -0.7886855839255723
INFO:root:Fitness function with 6904 features: 1.7360990047454834 seconds | Log Likelihood (higher is better): -0.7886834205813995
INFO:root:Fitness function with 6294 features: 2.0760135650634766 seconds | Log Likelihood (higher is better): -0.7885412011096502
INFO:root:Fitness function with 16116 features: 3.262603521347046 seconds | Log Likelihood (higher is better): -0.7886867366168692
INFO:root:Fitness function with 11931 features: 2.785944938659668 seconds | Log Likelihood (higher is better): -0.7886867366168692
INFO:root:Fitness function with 4761 features: 1.5657544136047363 seconds | Log Likelihood (higher is better): -0.788068633333623
INFO:root:Fitness function with 18048 features: 3.9538586139678955 seconds | Log Likelihood (higher is better): -0.7886867366168692
INFO:root:Fitness function with 3590 features: 1.4593219757080078 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 18864 features: 4.392296552658081 seconds | Log Likelihood (higher is better): -0.7886867366168692
INFO:root:Fitness function with 82 features: 0.9411702156066895 seconds | Log Likelihood (higher is better): -0.7882619256505156
INFO:root:Fitness function with 7886 features: 1.876248836517334 seconds | Log Likelihood (higher is better): -0.7886855839255723
INFO:root:Fitness function with 18592 features: 4.244704484939575 seconds | Log Likelihood (higher is better): -0.7886867366168692
INFO:root:Fitness function with 8181 features: 2.003500461578369 seconds | Log Likelihood (higher is better): -0.7886855839255723
INFO:root:Fitness function with 8310 features: 2.1000263690948486 seconds | Log Likelihood (higher is better): -0.7886855839255723
INFO:root:Fitness function with 19481 features: 4.58669900894165 seconds | Log Likelihood (higher is better): -0.7886867366168692
INFO:root:Fitness function with 12007 features: 2.9214727878570557 seconds | Log Likelihood (higher is better): -0.7880937725964244
INFO:root:Fitness function with 821 features: 1.0017249584197998 seconds | Log Likelihood (higher is better): -0.7884958007309321
INFO:root:Fitness function with 6716 features: 2.3741683959960938 seconds | Log Likelihood (higher is better): -0.788068633333623
INFO:root:Fitness function with 15508 features: 3.233314037322998 seconds | Log Likelihood (higher is better): -0.7886867366168692
INFO:root:Fitness function with 19550 features: 4.989547252655029 seconds | Log Likelihood (higher is better): -0.7886867366168692
INFO:root:Fitness function with 15800 features: 3.731501579284668 seconds | Log Likelihood (higher is better): -0.7886867366168692
INFO:root:Fitness function with 446 features: 0.9307501316070557 seconds | Log Likelihood (higher is better): -0.7885288582567598
