Iteration,Mean,Std
1.0,1752.8144803841908,332.8067943600206
2.0,1203.7417189280193,95.73931783685954
3.0,840.7188174724579,64.85902527136771
4.0,725.4578928947449,67.57349231652567
5.0,660.1208284695944,53.55876810723591
6.0,580.0263741016388,43.45855272933165
7.0,534.4923787911733,36.49425627439088
8.0,491.7411708831787,31.702385165254
9.0,462.2584602038066,28.65398857118085
10.0,437.2401041984558,24.364430559554755
11.0,413.5422805945079,21.176413635309057
12.0,395.65383489926654,20.259176127263682
13.0,383.9565848509471,17.979164289312784
14.0,366.57355157534283,16.421494377053552
15.0,364.07263167699176,92.04135846204963
16.0,350.73407832781476,12.28495418970231
17.0,345.68013644218445,11.48094946037511
18.0,338.21521202723187,11.047853227302854
19.0,334.6692253748576,9.923650092477601
20.0,326.843976577123,9.443836444542292
21.0,329.8390507698059,10.296061620676245
22.0,323.5565587679545,9.272188874966293
23.0,328.7779578367869,12.22518472018309
24.0,321.2143687407176,9.155959898124307
25.0,363.2844847838084,14.268205519905221
