Iteration,Mean,Std
1.0,265.1813905239105,172.4103750592982
2.0,212.55751331647238,86.42471350207711
3.0,124.38573026657104,74.25412444692599
4.0,110.31009682019551,65.35660961009742
5.0,99.49177145957947,57.77260362011355
7.0,75.0162862141927,40.455381639258114
8.0,70.70524923006694,36.56721502943668
9.0,63.672758181889854,30.712840336357182
10.0,59.24070803324381,27.583567298990513
11.0,55.11476222674052,24.924424792593904
12.0,48.29638417561849,21.876655974028502
13.0,40.72255039215088,17.749745066639
14.0,37.55860169728597,16.121608804445444
15.0,34.87298075358073,14.183683322854263
16.0,36.247402826944985,15.240261273235792
17.0,31.752447605133057,12.09851901653878
18.0,30.85613552729289,10.931848885027698
19.0,79.29655472437541,19.89608215647265
21.0,26.705350796381634,5.224928012337464
22.0,26.21481204032898,7.137486204510948
23.0,33.655670404434204,6.897670934086569
24.0,28.15697979927063,8.8585847836025
25.0,54.75059247016907,5.6727534514089655
