Iteration,Mean,Std
1.0,1746.2142736911774,203.61504541861885
2.0,1203.3025708993275,96.84323993593762
3.0,844.0438736279806,73.86054383527075
4.0,720.8115326563517,58.60463029233925
5.0,663.9865302244822,104.2705035204437
6.0,579.6726477146149,41.372441787788894
7.0,531.9293032487234,33.334342826243365
8.0,491.1650986671448,31.462856462613317
10.0,435.6946249802907,17.95345768968704
11.0,413.3537364800771,19.054082940729945
12.0,395.41761620839435,16.343495055396254
13.0,385.50279959042865,15.856036316361976
15.0,356.40953691800433,8.194894860784123
16.0,351.1005159219106,9.63746931113598
17.0,348.20385487874347,30.736190583270385
18.0,338.3825186093648,5.894240756729082
19.0,334.6707675457001,6.802285880694911
20.0,327.9418903191884,26.066516871784778
21.0,329.6704738140106,6.158155091229312
22.0,324.95484654108685,6.755999190565881
23.0,327.85615007082623,4.850387812681073
24.0,321.65978900591534,6.051002825645038
25.0,364.5348394711812,9.677518469981523
