Iteration,Worker,Time
1.0,Master,4986.034900000001
2.0,Master,3426.7928999999995
3.0,Master,2374.3299
4.0,Master,2035.2115
5.0,Master,1855.7762000000002
6.0,Master,1633.971
7.0,Master,1502.4096000000002
8.0,Master,1386.2169000000001
9.0,Master,1291.4044
10.0,Master,1227.7907
11.0,Master,1170.888
12.0,Master,1118.4793
13.0,Master,1091.3301999999999
14.0,Master,1044.8187
15.0,Master,1016.3186000000002
16.0,Master,995.8593
17.0,Master,985.4871999999998
18.0,Master,960.9748999999999
19.0,Master,951.0629000000001
20.0,Master,927.7909999999999
21.0,Master,933.6433
22.0,Master,916.8276000000001
23.0,Master,932.3269999999998
24.0,Master,910.0171999999999
25.0,Master,1029.8851
