Iteration,Mean,Std
1.0,432.6830065250397,157.5871720391381
2.0,154.63094218571982,95.73931783685956
3.0,109.68240714073181,64.85902527136771
4.0,113.06459641456604,67.57349231652567
5.0,93.02859846750896,53.55876810723591
6.0,78.29967498779297,43.45855272933165
7.0,70.53857938448589,36.494256274390885
8.0,66.25828719139099,31.702385165254
9.0,63.29985102017721,28.65398857118085
10.0,53.07120156288147,24.364430559554755
11.0,46.890311320622764,21.176413635309057
12.0,44.633834759394325,20.259176127263686
13.0,41.38659985860189,17.979164289312784
14.0,39.04580815633138,16.421494377053552
15.0,70.88689676920573,41.91378284962743
16.0,32.79136188824972,12.28495418970231
17.0,31.037254333496094,11.48094946037511
18.0,30.502800544102985,11.047853227302854
19.0,28.753180106480915,9.923650092477601
20.0,28.055963675181072,9.443836444542292
21.0,29.41486120223999,10.296061620676245
22.0,27.780910571416218,9.272188874966293
23.0,36.762649138768516,12.22518472018309
24.0,27.68291385968526,9.155959898124307
25.0,59.57264073689779,14.268205519905221
