Iteration,Worker,Time
1.0,labmovil2-All-Series,155.4097318649292
2.0,labmovil2-All-Series,20.033466577529907
3.0,labmovil2-All-Series,17.840086221694946
4.0,labmovil2-All-Series,17.275182723999023
5.0,labmovil2-All-Series,71.45234680175781
6.0,labmovil2-All-Series,17.4983651638031
7.0,labmovil2-All-Series,19.186577320098877
8.0,labmovil2-All-Series,21.16939353942871
10.0,labmovil2-All-Series,17.876065015792847
11.0,labmovil2-All-Series,18.428412199020386
12.0,labmovil2-All-Series,15.824567556381226
13.0,labmovil2-All-Series,15.74725341796875
15.0,labmovil2-All-Series,21.315623998641968
16.0,labmovil2-All-Series,16.267954111099243
17.0,labmovil2-All-Series,79.38249397277832
18.0,labmovil2-All-Series,17.79340958595276
19.0,labmovil2-All-Series,16.196298599243164
20.0,labmovil2-All-Series,47.050294637680054
21.0,labmovil2-All-Series,15.96288514137268
22.0,labmovil2-All-Series,75.48443865776062
23.0,labmovil2-All-Series,26.531202793121338
24.0,labmovil2-All-Series,19.799505710601807
25.0,labmovil2-All-Series,44.532562494277954
1.0,labmovil4-All-Series,311.12809014320374
2.0,labmovil4-All-Series,225.63444113731384
3.0,labmovil4-All-Series,175.7818887233734
4.0,labmovil4-All-Series,142.33483958244324
5.0,labmovil4-All-Series,190.13646268844604
6.0,labmovil4-All-Series,106.2489697933197
7.0,labmovil4-All-Series,90.7674126625061
8.0,labmovil4-All-Series,88.78633952140808
10.0,labmovil4-All-Series,56.63179683685303
11.0,labmovil4-All-Series,60.61092162132263
12.0,labmovil4-All-Series,51.014394760131836
13.0,labmovil4-All-Series,51.201767921447754
15.0,labmovil4-All-Series,39.98395609855652
16.0,labmovil4-All-Series,37.920109033584595
17.0,labmovil4-All-Series,68.43270993232727
18.0,labmovil4-All-Series,31.503220558166504
19.0,labmovil4-All-Series,31.934839725494385
20.0,labmovil4-All-Series,29.986165761947632
21.0,labmovil4-All-Series,30.139652490615845
22.0,labmovil4-All-Series,26.067763328552246
23.0,labmovil4-All-Series,32.22312521934509
24.0,labmovil4-All-Series,33.78507947921753
25.0,labmovil4-All-Series,54.7746262550354
1.0,labmovil3-All-Series,310.7839820384979
2.0,labmovil3-All-Series,225.30316138267517
3.0,labmovil3-All-Series,173.23088002204895
4.0,labmovil3-All-Series,140.8404417037964
5.0,labmovil3-All-Series,99.9047338962555
6.0,labmovil3-All-Series,104.24173164367676
7.0,labmovil3-All-Series,88.99817752838135
8.0,labmovil3-All-Series,87.00227093696594
10.0,labmovil3-All-Series,55.25295400619507
11.0,labmovil3-All-Series,56.81817173957825
12.0,labmovil3-All-Series,49.94979524612427
13.0,labmovil3-All-Series,47.20752000808716
15.0,labmovil3-All-Series,37.03910851478577
16.0,labmovil3-All-Series,35.23969340324402
17.0,labmovil3-All-Series,59.90560531616211
18.0,labmovil3-All-Series,28.568792819976807
19.0,labmovil3-All-Series,28.803043365478516
20.0,labmovil3-All-Series,25.533268690109253
21.0,labmovil3-All-Series,27.514158487319946
22.0,labmovil3-All-Series,22.841286420822144
23.0,labmovil3-All-Series,38.40875816345215
24.0,labmovil3-All-Series,22.541568756103516
25.0,labmovil3-All-Series,68.16763591766357
