Number of features,Execution time,Predicted time
43,30.49815,29.415299999999995
44,31.820009999999996,29.415299999999995
45,27.44675,27.6998
46,28.381336666666662,27.699799999999996
47,28.47627,27.6034
48,27.471510000000002,27.603399999999997
49,28.56293,27.6034
50,29.84556,27.603399999999997
51,28.210123333333335,27.6034
52,26.977438333333332,26.497499999999995
53,26.426550714285714,26.3219
54,27.4216,26.3219
55,25.802642000000002,25.4819
56,26.399741428571424,25.66229999999999
57,26.628234000000003,25.5577
58,25.5296,25.557700000000004
59,25.313625000000002,25.24510000000001
60,25.704784285714283,25.24510000000001
61,26.040428571428574,25.3352
62,26.20280222222222,25.335199999999997
63,24.579770000000003,23.7262
64,23.16075,23.7262
65,24.767016,23.726200000000002
66,23.73912333333334,23.726200000000006
67,25.047305,23.726200000000006
68,22.322155,23.0976
69,23.595906666666668,23.097600000000003
70,23.502732,23.097600000000003
71,23.519052499999997,23.0976
72,23.67623,23.097600000000003
73,23.619868,23.02029999999999
74,23.483412,23.02029999999999
75,21.066673333333334,21.648599999999995
76,22.546785555555555,21.64859999999999
77,22.11850333333333,21.629699999999993
78,22.674775714285712,21.629699999999996
79,21.792666,21.6297
80,22.812904999999997,22.174199999999995
81,21.353830000000002,22.148599999999995
82,22.971543750000002,22.148599999999995
83,22.940231428571426,22.201700000000002
84,22.735484999999997,22.201700000000002
85,21.2893725,21.6129
86,22.78068,21.612900000000007
87,20.873316666666664,21.117200000000008
88,21.625183333333336,21.117200000000008
89,20.375700000000002,21.117200000000004
90,22.557465,21.1172
91,21.2220375,21.1172
92,20.945196666666668,20.749399999999998
93,22.40390333333334,20.749400000000005
94,21.423650000000002,20.302399999999995
95,20.575766666666663,20.302400000000002
97,21.736479999999997,20.952800000000007
98,20.39545,20.9528
99,21.729325,20.9528
100,21.771148333333336,20.952800000000003
101,21.00161,20.9528
102,21.392766666666674,20.952800000000007
103,20.768843999999998,20.570799999999995
104,20.684908,20.570799999999995
105,21.589948333333336,20.570799999999995
106,20.244381666666666,20.594700000000007
107,21.428611999999998,20.594700000000003
108,21.836928571428572,20.594700000000007
109,20.74203,19.853
110,20.45139,19.85300000000001
111,19.799291111111113,19.85300000000001
112,21.341630000000002,20.647699999999997
113,21.172448,20.6477
114,20.981148333333334,20.255100000000006
115,20.292335,20.25509999999999
116,20.730970000000006,20.3988
117,21.157653999999997,20.3988
118,21.650703999999998,20.5681
119,20.7729325,20.5681
120,21.13961666666667,20.417400000000004
121,20.99883,20.417399999999997
122,20.286220000000004,20.0756
123,20.424034999999996,20.024800000000006
124,21.78177,19.9668
125,20.44794,20.114
126,19.90944,19.9802
127,20.62177,20.191
128,19.22329,19.8602
129,19.94219333333333,20.1997
130,19.258215,19.393700000000003
131,20.21467,19.6346
132,19.884410000000003,19.627999999999997
133,20.258384999999997,19.5837
134,19.713990000000003,19.3444
135,19.287969999999998,19.242700000000003
136,21.463179999999998,20.0066
137,19.07991666666667,18.9647
138,19.784295999999998,19.0573
139,19.955735,19.2245
140,20.28972,19.5679
141,20.1986,19.5679
142,20.5875,19.4968
143,20.009725000000003,19.4026
144,19.781655,19.4026
145,19.25183,19.3101
146,19.484212,19.310100000000002
148,20.288999999999998,19.439599999999995
149,19.506065,19.439599999999995
150,19.603615,19.0419
151,19.51955166666667,19.041899999999995
152,19.11276,19.0419
153,18.922320000000003,19.0419
154,21.25086,19.0419
155,19.448152857142855,19.2172
156,19.61042,19.217200000000002
157,18.80164,18.8218
158,19.914726666666674,18.821800000000003
159,19.331818000000002,18.979299999999995
160,17.952053333333335,18.918099999999995
161,20.322625000000002,18.918099999999995
162,19.06979,18.933
164,18.69193,18.9708
166,19.367013333333336,18.970800000000004
167,21.319180000000003,19.032100000000003
168,18.93364,19.0264
169,18.93121,19.0264
173,20.511779999999998,19.2525
174,20.44409,19.2525
175,19.117893333333335,19.2121
179,19.971695000000004,19.212100000000003
182,23.676470000000002,21.1677
183,19.16932,19.3247
184,18.67521,19.3247
185,20.61724,19.3247
186,20.15251,19.3247
187,19.516329999999996,19.1902
188,20.038,19.1902
189,19.12457333333333,19.1902
190,20.00202,18.984100000000005
192,19.593035,18.984100000000005
193,19.227894999999997,18.984100000000005
195,20.357354,19.457499999999996
196,19.801119999999997,19.413800000000002
197,20.799464999999998,19.413799999999995
198,18.7978225,19.4138
199,19.65112,19.3227
200,18.6721275,18.9106
201,19.997619999999998,18.9106
202,19.99114,18.910599999999995
203,18.893780000000003,19.0727
204,20.12538,19.0727
205,19.653539999999996,19.0727
207,19.307125000000003,19.0727
208,18.444300000000002,19.0727
209,18.875125000000004,18.8347
211,18.473149999999997,18.8347
216,20.75002,19.1059
217,19.30861,19.1059
219,19.32876,19.1059
220,20.911254999999997,19.524600000000003
221,18.36162,19.5246
222,20.20169,19.5246
223,20.102259999999998,19.3587
224,19.2601,19.3587
228,19.049890000000005,19.149
229,19.970243333333332,19.149
230,20.124895,19.149
231,19.399065,19.053800000000003
232,19.460625714285715,19.053799999999992
233,18.628970000000002,19.0538
234,20.041017142857143,19.053799999999992
235,20.211890000000004,19.0538
236,19.661679999999997,19.053800000000003
238,20.02129,19.0538
239,18.617716666666674,19.0726
240,20.72611333333333,19.0726
241,19.42378,19.0726
243,19.392970000000002,19.072600000000005
245,19.337856000000002,18.988799999999998
246,19.558139999999998,18.9888
247,19.09028,18.988800000000005
249,21.51928,18.7451
250,19.33699,18.745099999999997
251,18.56841666666667,18.745099999999997
253,18.88012,18.7451
254,19.635959999999997,19.0462
256,19.729323333333333,19.0462
257,18.935724999999998,18.936300000000003
258,18.974895,18.936300000000003
259,19.39097333333333,18.9363
260,20.478610000000003,18.936299999999996
261,18.68318,18.936299999999996
262,19.124036666666665,18.9363
263,19.539192500000002,18.9363
264,19.538595,18.9363
265,19.73637,18.936299999999996
266,19.698839999999997,18.936300000000003
267,18.839539999999996,19.1465
268,19.817336,19.1465
270,18.42282,19.1465
272,19.434595,19.244700000000005
273,19.760039999999996,19.2447
275,19.51715,19.2447
277,19.8664,19.2447
278,19.87042,19.244700000000005
279,20.01189,19.2447
281,20.663280000000004,19.2447
282,20.012990000000002,19.244700000000005
285,19.45809,19.2447
288,20.648160000000004,19.100599999999996
291,19.510580000000004,19.100599999999996
293,20.203799999999998,19.100599999999996
295,19.44077,18.8451
298,18.16967,18.8451
304,17.840870000000002,18.813899999999997
307,19.748433999999996,18.8139
309,17.95584,18.813899999999997
310,20.39588,18.813899999999997
311,18.816959999999998,19.094699999999996
313,19.887120000000003,19.094699999999996
314,19.951465,19.094699999999996
315,18.705289999999998,19.094699999999996
318,19.00287,18.8279
319,19.07777666666666,18.8279
320,18.47604666666667,18.8279
321,18.844205000000002,18.872900000000005
323,20.44042,18.872900000000005
324,20.00016,18.872900000000005
325,19.06738,18.872900000000005
326,18.49733,18.8621
327,19.16854,18.8621
328,18.44786333333333,18.862100000000005
329,19.246195,18.8621
330,20.69767,18.8621
333,20.44456,18.9046
334,19.180899999999998,18.904600000000002
335,19.721420000000002,18.904599999999995
336,19.772635,18.904600000000002
337,19.774039999999996,18.860999999999997
340,19.41299,18.860999999999997
341,17.09824,18.860999999999997
346,17.81684,18.7584
348,19.295330000000003,18.7584
354,18.8878,18.7584
373,19.22616,18.4485
382,18.384520000000002,18.186299999999996
385,18.362599999999997,18.186299999999996
387,18.204915,18.186300000000003
389,18.383625,18.451500000000003
391,18.454517499999998,18.4515
394,19.035295,18.451500000000003
396,18.71948666666667,18.451500000000003
397,19.214109999999998,18.5384
398,19.90245,18.5384
399,18.69614,18.538400000000003
400,19.31239,18.538400000000006
401,19.070686666666667,18.538400000000006
402,19.462815,18.672500000000003
403,18.832151999999997,18.6725
404,18.68005,18.672500000000003
406,18.98221,18.672500000000003
407,18.440739999999998,18.672500000000003
408,19.0395725,18.6725
409,20.82036,18.672500000000003
410,19.05146,18.672500000000003
411,19.57748,18.672500000000003
413,19.73272,18.7588
414,18.643700000000003,18.7588
416,20.206709999999998,18.7588
417,19.405894999999997,18.7588
418,18.7408,18.6967
420,18.81154,18.6967
421,19.55308,18.6967
422,18.218199999999996,18.6967
426,19.015723333333334,18.6967
427,19.51372,18.696700000000003
432,19.446715,18.711200000000005
433,18.281859999999998,18.711199999999998
435,19.69445,18.711199999999998
436,19.03135,18.711200000000005
437,20.12578,18.711199999999998
439,18.419180000000004,18.711199999999998
440,19.71198,18.815800000000003
441,19.246407499999997,18.8158
443,19.912760000000002,18.8158
444,18.245249999999995,18.8158
446,20.730726666666666,18.815800000000003
448,19.494565,18.6704
449,19.89467,18.670399999999994
450,19.41807,18.6704
451,19.50022,18.670399999999994
452,18.570023333333335,18.670399999999994
454,18.79881,18.6196
455,18.545115000000003,18.6196
456,18.751520000000003,18.6196
457,18.933105,18.6196
458,18.767145,18.6196
459,19.620669999999997,18.672199999999997
462,18.77507,18.6722
463,19.037595,18.672199999999997
464,17.64074,18.6722
465,19.4404,18.906
466,20.397934999999997,18.906
468,18.37151,18.906
469,19.821009999999994,18.906
470,17.42327,18.906
474,19.904829999999997,18.6976
475,17.96511,18.6976
476,19.37613,18.697600000000005
496,17.75112,18.7286
499,19.2352,19.062000000000005
509,19.203983333333333,19.062000000000005
513,19.831359999999997,18.777899999999995
516,18.53536,18.777899999999995
519,18.965390000000003,18.777899999999995
522,18.13762,18.777899999999995
526,20.029725,18.777899999999995
528,19.494010000000003,18.777899999999995
530,18.900720000000003,18.6963
532,18.699753333333334,18.696299999999997
533,19.33706,18.6963
535,20.668529999999997,18.6963
536,19.064855,18.6963
537,18.75662,18.6963
538,19.129530000000003,18.6963
539,18.208180000000002,18.932799999999997
540,20.312044999999998,18.932799999999997
541,19.584059999999997,18.932799999999997
542,18.92626,18.932799999999997
543,19.289812,18.9328
544,19.704832500000002,18.9328
