Number of features,Execution time,Predicted time
43,28.92329,7.3086
44,31.105040000000002,7.299899999999999
45,28.14383,7.299900000000001
46,28.50855333333333,7.299900000000002
47,27.564750000000004,7.299899999999999
48,28.333593999999998,7.299899999999999
49,27.17804,7.299899999999999
50,29.672734000000002,7.299899999999999
51,26.89549777777778,7.299899999999998
52,27.045125,7.299899999999998
53,26.36868857142857,7.310699999999999
54,26.772522307692306,7.310699999999999
55,25.412094000000003,7.3107
56,25.925237142857142,7.310699999999999
57,26.077050000000003,7.310699999999998
58,25.46733888888889,7.310699999999998
59,25.537866666666666,7.310699999999999
60,25.630778571428568,7.310699999999999
61,25.621671428571425,7.310699999999999
62,26.016890000000004,7.310699999999998
63,24.62377,7.3107
64,22.834275,7.3107
65,24.006478,7.3142000000000005
66,23.206386666666663,7.314200000000001
67,24.556499999999993,7.314200000000001
68,22.57762,7.3142
69,23.575904999999995,7.314200000000001
70,23.681814,7.3142000000000005
71,24.054297499999997,7.3142
72,23.004526666666667,7.314200000000001
73,22.825752,7.3142000000000005
74,23.037186000000002,7.3142000000000005
75,21.02881,7.3142
76,22.256151111111112,7.3142000000000005
77,21.78834666666667,7.3142
78,22.370267142857145,7.314200000000002
79,21.762129333333334,7.3142000000000005
80,22.55223,7.3142
81,21.625479999999996,7.3142
82,22.787256250000002,7.265199999999998
83,22.857231428571428,7.265199999999999
84,21.986803333333334,7.265199999999999
85,21.366025,7.2652
86,22.270469999999996,7.265199999999999
87,20.61345,7.265199999999998
88,21.471706666666666,7.265199999999998
89,19.770190000000003,7.265199999999998
90,22.33562,7.2652
91,20.94305,7.2652
92,20.484886666666664,7.265199999999999
93,22.171436666666672,7.265199999999998
94,20.640945,7.265199999999998
95,19.99762333333333,7.265199999999998
97,22.08058666666667,7.265199999999998
98,19.74869,7.265199999999998
99,21.115212500000002,7.2652
100,21.19864833333333,7.265199999999999
101,21.03762,7.0144
102,21.385479999999998,7.014399999999998
103,20.929719999999996,7.014400000000002
104,20.25225,7.014400000000002
105,20.742966666666664,7.014400000000003
106,20.39483,7.014400000000003
107,21.529048000000003,7.014400000000002
108,21.040052857142854,7.014400000000003
109,20.184625,7.014399999999999
110,19.943172,7.0144
111,19.476482222222224,7.0144
112,21.262045,7.014399999999999
113,21.021978000000004,7.014400000000002
114,20.2604,7.014400000000003
115,20.287785,7.014399999999999
116,20.57432,7.014399999999999
117,21.390242000000004,7.014400000000002
118,21.561387999999997,7.014400000000002
119,20.503255000000003,7.0144
120,20.93047333333333,7.014399999999998
121,20.767879999999998,7.0144
122,20.23302,7.0144
123,20.508009999999995,7.014399999999999
124,20.633920000000003,7.0144
125,20.35653,7.357000000000001
126,19.61335,7.357000000000001
127,20.44583,7.357000000000001
128,19.299820000000004,7.357000000000001
129,20.52906333333333,7.357
130,19.306765000000002,7.357000000000001
131,19.46725,7.357000000000001
132,19.867545,7.357000000000001
133,19.807290000000002,7.357000000000001
134,19.59529,7.357000000000001
135,18.534746666666663,7.357
136,21.07456,7.357000000000001
137,18.833469999999995,7.357
138,19.36968,4.4745
139,19.5744075,4.4745
140,20.133962500000003,4.4745
141,20.059829999999998,4.4745
142,19.907816666666665,4.474500000000002
143,19.577345,4.4745
144,19.082824999999996,4.474500000000001
145,19.13504,4.4745
146,19.312728,4.4745
148,20.10401166666667,4.474499999999998
149,19.418456666666668,4.474499999999998
150,19.246632499999997,4.4745
151,19.161430000000003,4.474499999999998
152,19.05421,4.4745
153,19.705199999999998,4.4745
154,21.071460000000002,4.474500000000001
155,19.34853428571428,4.095700000000002
156,19.289353333333334,4.095699999999998
157,18.13026,4.095699999999999
158,19.820036666666667,4.095699999999998
159,19.095298,4.0957
160,18.12091,4.095699999999998
161,20.166575,4.095699999999999
162,18.83358,4.095699999999999
164,18.836695,4.095699999999999
166,18.881019999999996,4.0957
167,20.269869999999997,4.0957
168,19.064799999999998,4.0957
169,18.67149,4.0957
173,20.208600000000008,3.9131
174,19.155099999999997,3.9131
175,19.45027,3.9131
179,19.475160000000002,3.9131
182,21.409110000000002,3.9131
183,19.273680000000002,3.9131
184,18.628496666666663,3.9131
185,20.06966,3.9131
186,20.52836,3.9131
187,19.279365,3.9131
188,19.940126000000003,3.9130999999999996
189,19.10865,3.9131
190,19.267553333333332,3.9131
192,20.208745,3.9131
193,19.0064,3.3333999999999997
195,19.792379999999998,3.333400000000001
196,19.63524,3.3334
197,20.366409999999995,3.3333999999999997
198,18.766020000000005,3.3334
199,19.40741,3.3334
200,18.6499825,3.4542
201,19.713289999999997,3.4542
202,18.81722,3.4542
203,19.589255,3.4542
204,19.84193,3.4542
205,18.559955,3.3507000000000007
207,19.33811,3.3507000000000007
208,18.78854,3.3507
209,19.14182,3.3507000000000007
211,17.27671,3.2847999999999997
216,20.90112,3.248
217,20.490869999999997,3.248
219,18.96661,3.248
220,20.687504999999998,3.0861999999999994
221,18.51098,3.0861999999999994
222,20.975870000000004,3.0861999999999994
223,19.84859,3.0861999999999994
224,19.099125,3.0861999999999994
228,20.23806,3.1589
229,19.62723666666667,3.158900000000001
230,19.7755775,3.1589
231,18.79379,3.1589000000000005
232,19.152174285714292,3.1588999999999987
233,17.92312,3.1589
234,19.416799999999995,3.1588999999999987
235,19.69117,3.2485
236,19.68995,3.2485
238,20.47982,3.2485
239,18.507439999999995,3.2485000000000013
240,20.64054333333333,3.2485000000000013
