Iteration,Mean,Std
1.0,914.2055686314901,125.22417350188394
2.0,683.7133242289225,124.98136832761429
3.0,551.8531286716461,36.14040143495878
4.0,498.50409507751465,33.462459290600776
5.0,472.28921858469647,53.60305092027706
6.0,473.8871714274089,25.586018809906754
7.0,490.3926103115082,33.36997104774394
8.0,476.81348180770874,31.574965798507957
9.0,485.89346861839294,31.80132518292254
10.0,509.0470419724782,35.05752593123751
11.0,500.3965766429901,32.71763920104412
12.0,510.8042475382487,32.809612281696026
13.0,507.5307944615682,33.809483060822515
14.0,531.6202781995138,36.01181498480979
15.0,550.2683026790619,38.586957083834406
16.0,538.1657043298086,38.691333046317794
17.0,525.768171787262,33.07724802846654
18.0,540.6286418437958,39.33902095397355
19.0,546.5164709885915,36.36782020360216
20.0,604.2418556213379,44.42882181367615
21.0,657.0663052399954,59.455767953649854
22.0,776.0934074719747,67.60830473601251
23.0,910.7586588859558,102.38083754312028
24.0,934.0486932595571,82.63017322239925
25.0,1653.0512605508168,839.2270393105945
