Iteration,Mean,Std
1.0,908.3384895324707,47.51762548454848
2.0,681.4686091740926,40.14310647325767
3.0,552.48149172465,34.08257255255275
4.0,499.16125933329266,32.99890592749128
5.0,476.8651807308197,33.84647415548692
6.0,477.8278438250224,33.77759186472866
7.0,490.52235436439514,33.08379440039089
8.0,477.11770184834796,32.06879570508865
9.0,487.3872272968292,33.573435259104706
10.0,507.93475524584454,33.60763118344294
11.0,500.51115560531616,34.19916742135573
12.0,511.27391425768536,34.89740943503228
13.0,509.20207651456195,39.619713470329614
14.0,531.1951634883881,38.6979858960994
15.0,548.6156845887502,39.37554921515263
16.0,537.1351265112559,38.796890270453545
17.0,525.4184398651123,40.29272057660341
18.0,539.6437124411265,39.64121169115211
19.0,547.4852582613627,42.72039424245735
20.0,604.8391191164652,50.7866610617558
21.0,654.994823217392,45.35284846629943
22.0,779.0636477470398,75.7376177764872
23.0,902.7682115236918,54.92853469566077
24.0,934.7816429932913,84.95031063997413
25.0,1600.6318238576252,386.0686904185949
