Iteration,Mean,Std
1.0,909.914163907369,51.45344457943892
2.0,682.0532296498617,46.82047263482677
3.0,551.5105881690979,34.44896984131485
4.0,499.9128409226735,32.746657734618495
5.0,477.00460410118103,30.447963489551174
6.0,480.21461693445843,32.06782154474647
7.0,493.5512029329936,34.122179841957895
8.0,478.97171417872113,31.38613962429851
9.0,488.8884937763214,33.592603307395976
10.0,512.5906505584717,36.02981726221575
11.0,503.32236218452454,33.65449706024216
12.0,514.081977446874,32.336089417404594
13.0,511.18878928820294,35.73850141968087
14.0,534.5603079001108,36.201249437557934
15.0,547.4482309818268,44.98393366093176
16.0,533.1548605759939,62.61593698708891
18.0,536.6041696866354,29.19877794319163
20.0,600.2819694677988,40.06559659194741
22.0,779.5895733833313,56.773243183582224
23.0,914.7420856157938,107.82551669217085
24.0,935.7725558280945,82.12964496098263
25.0,1601.5651891231537,266.59849002008724
